density_gap,density_name,target_slice,lower_ref_slice,upper_ref_slice,target_z,z0,z1,tau,ref_z_gap,n_spots,n_genes,random_seed,n_label_support_records,label_support_labels,mean_corr,var_corr,moran_corr,zero_ks,median_gene_pearson,median_gene_spearman,generated_h5ad,per_gene_metrics_csv,per_class_metrics_csv,z_regularized
3,dense_gap3,89,88,90,7.829530186905023,7.705381682710589,7.931087477726652,0.5500457096619901,0.22570579501606236,28552,1122,32054,1,['32 OEC'],0.9663345351228393,0.9195195751504373,0.752151253058239,0.062388591800356503,0.24885782382298166,0.20756338535798036,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,92,91,93,8.10849157920948,8.008105978096916,8.185945600337185,0.5644726402811311,0.17783962224026872,30741,1122,32055,0,[],0.9825388151065189,0.9409372312223208,0.8059107705344388,0.1836007130124777,0.21941895545512355,0.18367651646419805,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,95,93,96,8.363945304623604,8.185945600337185,8.469022199413168,0.6288040228950216,0.2830765990759829,24466,1122,32056,1,['11 CNU-HYa GABA'],0.9662995989144937,0.9782899420952391,0.7380133317578208,0.09358288770053476,0.1962083874697815,0.16795933316399614,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,98,97,99,8.62772561536686,8.574056984280071,8.700621913794583,0.4240403032076486,0.1265649295145117,26705,1122,32057,0,[],0.9647979945174072,0.9618939205872314,0.7508646020963001,0.053475935828877004,0.18317839317258,0.16023455549398402,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,101,100,102,8.854363135565341,8.779025229555053,8.92975931555271,0.499806699404801,0.15073408599765692,25528,1122,32058,1,['12 HY GABA'],0.9723382982232114,0.9511582822565389,0.7136453408366304,0.062388591800356503,0.17039949575906882,0.1509588163166447,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,104,103,105,9.105147497678178,9.00323361320135,9.20596742168552,0.5026980217992886,0.20273380848416878,30012,1122,32059,0,[],0.9736497104474223,0.9648403487782857,0.8066751021158337,0.2620320855614973,0.20115227082360676,0.17471031809712703,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,107,106,108,9.42359190346709,9.307552976701205,9.526473194749263,0.5300512113523089,0.2189202180480585,25450,1122,32060,2,"['14 HY Glut', '25 Pineal Glut']",0.9456157351715573,0.9581209478204437,0.7847269133646504,0.09358288770053476,0.199615337808621,0.16710807848617962,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,110,109,111,9.717768925111692,9.61896123979121,9.847676327766404,0.43201209939939905,0.22871508797519446,26202,1122,32061,0,[],0.9559637349497201,0.9069928247275906,0.8262979841127437,0.3048128342245989,0.1715937838187654,0.14672827356646778,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,113,111,114,10.049057905517174,9.847676327766404,10.140123047511644,0.6886094599597494,0.2924467197452394,20407,1122,32062,2,"['09 CNU-LGE GABA', '12 HY GABA']",0.9826929042732865,0.9405346635636398,0.7241598911012084,0.05525846702317291,0.16290730561485445,0.14348003878826376,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,116,115,117,10.354266571312971,10.2619963771886,10.42643546226438,0.561120819188757,0.1644390850757791,19003,1122,32063,1,['10 LSX GABA'],0.9636598132640538,0.9275779466006386,0.7685454865666227,0.22638146167557932,0.13173894474193806,0.11401259412542572,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,119,118,120,10.566925187964772,10.495086984975336,10.633067054873512,0.52064187996462,0.1379800698981768,24225,1122,32064,3,"['06 CTX-CGE GABA', '09 CNU-LGE GABA', '25 Pineal Glut']",0.9614312364032257,0.8221848937211412,0.7134629544934715,0.06506238859180036,0.11858897145017083,0.10310849081663795,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,122,121,123,10.770815386865484,10.702504977376009,10.839640834128694,0.49812216226328304,0.13713585675268547,25396,1122,32065,0,[],0.9580822853293756,0.9102471266563913,0.8041090208481767,0.2629233511586453,0.1328750717465536,0.11300754196529367,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,125,124,126,10.975185238505748,10.90692310068724,11.067791421558011,0.4243354903501737,0.16086832087077063,20340,1122,32066,3,"['01 IT-ET Glut', '10 LSX GABA', '25 Pineal Glut']",0.9554156319731758,0.922696408956198,0.7657644423966006,0.24688057040998218,0.11889882858151127,0.09694045815469683,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,128,127,129,11.240226239367429,11.15415809202132,11.342749333955492,0.45637404188764696,0.18859124193417287,17454,1122,32067,0,[],0.952799763712627,0.9449688484536749,0.7295762268833517,0.1319073083778966,0.09313756705768333,0.08357313623887985,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,131,130,132,11.533454649051524,11.44006726513185,11.62517537050849,0.5045018624638767,0.18510810537664035,16997,1122,32068,0,[],0.9368283865624984,0.9027211385297444,0.6485184305008702,0.1443850267379679,0.09084530529171694,0.08090785146550569,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,134,133,135,11.869766509587777,11.73825169874688,12.003231053959915,0.49632097087398547,0.2649793552130344,19755,1122,32069,1,['25 Pineal Glut'],0.9703920951261256,0.9550334767485181,0.7531513742546436,0.049910873440285206,0.12120561446198319,0.10220766306068116,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,137,136,138,12.13559388245098,12.046132738254242,12.2200936990025,0.5142598880342958,0.17396096074825884,16216,1122,32070,1,['11 CNU-HYa GABA'],0.9898814750159219,0.9756859833603858,0.7535944931141169,0.06506238859180036,0.12053267985251756,0.10273850235273876,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,140,139,141,12.3836549780217,12.308456643099264,12.557298711671177,0.30219301484669814,0.24884206857191238,11770,1122,32071,1,['14 HY Glut'],0.9746411327877597,0.9730810454330111,0.7601814060768625,0.19607843137254902,0.0833984190107411,0.07266912296286529,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
