gene,pearson_r,spearman_rho,generated_mean,target_mean,generated_variance,target_variance,generated_zero_prop,target_zero_prop,generated_moran_i,target_moran_i
1700057H15Rik,0.0076029875162735745,0.010634847666597523,0.002736410040519918,0.0060516760511498185,0.003676140960790032,0.006120299808142082,0.9977371993895701,0.9940009472188602,0.24151077283265954,0.005411003716529439
2610028E06Rik,-0.003573639432323927,-0.003933261646650064,0.0025259169604799243,0.007788243961479767,0.003256262484128662,0.009306285317781313,0.99784244592959,0.9928958585486503,0.08947468084952276,0.00864917193105581
2900052N01Rik,0.013037115510168595,0.017455691315093967,0.02436457401462927,0.043835183918328684,0.04839863191239418,0.054332752291564,0.9847392516971004,0.9613745198126612,0.10017633796226774,0.05233627372058034
4921534H16Rik,0.009679062884713825,0.0017832641085568346,0.006472662211229806,0.009209072251749724,0.01116686115602898,0.009229511780030512,0.9954743987791401,0.9908435510182603,0.08875357201013759,-0.00337328245481118
4921539H07Rik,0.008767217818034247,0.012743940899449318,0.011471872862179655,0.01699731621322949,0.021759676457193327,0.017971365935026913,0.9924748723885702,0.9836341630268904,0.12466031300327948,0.026417017170147213
4930426D05Rik,0.03787394189722551,0.045594776729776104,0.006577908751249802,0.019523233173709416,0.012112706488769864,0.025141129321313557,0.9954743987791401,0.9828974372467505,0.10227180586432398,0.02828923102365225
4930438E09Rik,-0.0028702144280024957,-0.0030325161426938084,0.002104930800399937,0.005157080460979845,0.0027319793068454465,0.005235731522119899,0.9982108088196601,0.9948955428090301,0.1012505456693118,-0.00010604560436970132
4930452B06Rik,0.06860487045378473,0.06567287625565715,0.059201178761248224,0.07530389938430775,0.12242270556720494,0.10004947218762802,0.964637162553281,0.9365363363679419,0.13049250227311648,0.028776463380148828
4930467D21Rik,0.0023683478048089767,0.004946486424078766,0.005367573541019839,0.006577908751249802,0.008180419275841497,0.006534639867713307,0.9958953849392201,0.9934220912487502,0.04554900187223765,0.00151096514461345
4930509J09Rik,2.709240578224587e-05,0.0022978542629745855,0.005051833920959849,0.010366784191969689,0.007867969475534803,0.010996039757630792,0.9961585012892701,0.9900015786981003,0.05701290354822187,0.004037700991028909
5830418P13Rik,-0.008859983946427247,-0.008615233584388652,0.014524022522759564,0.01773404199336947,0.027258399714977555,0.01962972308837414,0.9904751881281902,0.9832131768668105,0.12268838953521824,0.02019307707847563
6430628N08Rik,-0.004484144910206036,-0.004927875539228387,0.004946587380939851,0.006735778561279798,0.007763775234762494,0.0071113940085324855,0.9963163710993002,0.9934747145187602,0.13232556049196617,0.004370870365696218
6530403H02Rik,-0.004790451190774782,-0.005238382663835445,0.00499921065094985,0.007419881071409777,0.008026368204397187,0.007470072976314394,0.9963163710993002,0.9926327421986002,0.10609781005885992,0.0019268733432469976
9330158H04Rik,0.022056000726572763,0.016552864254433978,0.008524969741619745,0.017786665263379468,0.014977580113764016,0.01925949098251862,0.9941061937588802,0.9830026837867705,0.07247402014635923,0.007033223137200487
9630002D21Rik,-0.0021185289971232396,-0.0022082845964306276,0.0014208282902699574,0.0038414987107298847,0.0017345491572995167,0.0038267415983840127,0.9987370415197601,0.9961585012892701,0.01911197322136559,0.0006218536448868589
A2m,0.2430389705650239,0.13358096007286316,0.15176551070883545,0.2471188759669526,0.4958326720578709,1.5358380128632174,0.9390622533284219,0.900594642951113,0.33891349891681166,0.16779503111755106
A330076C08Rik,0.12849136825921248,0.16057626616109372,0.04446666315844867,0.08372362258590749,0.0975333194564601,0.15606986878213835,0.9745303373151608,0.9419565331789718,0.062346775486161306,0.012868304868905743
A630012P03Rik,-0.00288553004930442,-0.003114735879241282,0.002631163500499921,0.004630847760879861,0.0037819524193535227,0.004714649549915706,0.9978950691996,0.9954217755091301,0.0771331667784308,0.0029097940354525947
A730046J19Rik,-0.0044539550486073325,-0.004923945142844829,0.004209861600799874,0.007630374151449771,0.0065075625465419165,0.007993137701837728,0.99678998052939,0.9925274956585802,0.11451916590211915,0.0005893084685115888
A830009L08Rik,-0.004846614887981666,-0.005310996130936629,0.004420354680839868,0.008735462821659738,0.007242471725875357,0.008764401050965652,0.99678998052939,0.9913171604483503,0.05652272716263836,-0.004992288446234845
A830019P07Rik,0.003516939316020077,0.0038809978518699667,0.017470925643319476,0.01894437720359943,0.03389989226366458,0.019322213556101846,0.9887912434878703,0.9814239856864706,0.23228139289083458,0.012429532050686429
A830036E02Rik,0.10227906306172542,0.08460828417589704,0.024838183444719254,0.025417039414829236,0.05295355351334486,0.041399966845354054,0.9851602378571804,0.9796874177761407,0.4817990402463225,0.0687455903328834
AW551984,0.1997631063864248,0.1706364623248754,0.037941377677208864,0.11761300847234647,0.08259981406592287,0.2561771786592721,0.9781087196758407,0.9260116823659422,0.18479074715706167,0.1386099916065493
Abca8a,0.11982604074744983,0.15357585231879609,0.1266115876440562,0.23575224964479294,0.29813042783394206,0.5425369637210947,0.933905172867442,0.8636531074040941,0.2795013064419997,0.06602428280879152
Abcc9,0.13538952708057106,0.10719721220424501,0.2165973793611535,0.26858917013103195,1.2674043670236013,3.175557589626702,0.9467452507498816,0.933168447087302,0.12473056062207269,0.0034843637720106194
Abhd12b,-0.003828696012957961,-0.004058215427504393,0.0026837867705099194,0.007314634531389781,0.00351855637924033,0.00747162373310378,0.9977371993895701,0.9927906120086302,0.055003016947386366,-0.0035707120199269696
Abi3bp,0.11702777422453983,0.07893975010780363,0.04194074619796874,0.08193443140556754,0.09575189313688465,0.18215166501621124,0.9766878913855707,0.9458506551597117,0.2693624824727393,0.11393332242588394
