gene,pearson_r,spearman_rho,generated_mean,target_mean,generated_variance,target_variance,generated_zero_prop,target_zero_prop,generated_moran_i,target_moran_i
1700057H15Rik,0.018222333606132082,0.02222152067008916,0.009518959573801316,0.002977123158884362,0.0167144661870717,0.0029682598965818574,0.9934189909119399,0.9970228768411157,0.1049309202764224,0.0014261451207780687
2610028E06Rik,0.0005744349752197613,0.0031508259931083762,0.007756189282356628,0.004465684738326543,0.013101859703936597,0.004759123783294364,0.9944766530868067,0.9956910059542463,0.08174732453493762,0.002570865388539321
2900052N01Rik,0.0971338758538745,0.08993938375585896,0.12237543089940457,0.05907239109996866,0.2560208067169485,0.06937162465609702,0.9292933249764964,0.9465684738326543,0.46219452059831884,0.025212623059304027
4921534H16Rik,-0.00013654471746321002,0.002585939905528421,0.016609213412723284,0.009597304920087747,0.03286421550897076,0.012012247739525918,0.9895800689439047,0.9911078031964902,0.08985241818861997,-0.0035336464691127023
4921539H07Rik,0.024219217594941188,0.022308182792195083,0.0233077405202131,0.015943277969288624,0.04587636690655253,0.01749103282148133,0.9853494202444375,0.9848401754935757,0.17739446659385708,0.015719783287940325
4930426D05Rik,0.07489519292645368,0.05994072159105525,0.015042306486994672,0.006345973049200877,0.02868316179524421,0.007245845830692265,0.9902068317141962,0.9940849263553745,0.05689336790310757,0.001770520345634164
4930438E09Rik,0.0026424687775284447,0.005925603357906504,0.007011908492635537,0.003212159197743654,0.01182015310168514,0.0033585319236053316,0.9949858978376684,0.9968661861485427,0.11294488353355422,0.0027908703738576206
4930452B06Rik,0.18967819018962098,0.13470816860551266,0.1083516139141335,0.0732528987778126,0.2412370509210869,0.10141871980896718,0.9396349106863052,0.938146349106863,0.2877682814919558,0.014942473188202339
4930467D21Rik,0.027295699362234457,0.0312995728372603,0.015434033218426825,0.010968348480100282,0.02945467686116969,0.011239770543144156,0.9899326230021936,0.9892275148856158,0.21482243177245883,0.012869843488897996
4930509J09Rik,0.0039045265044377383,0.0089783453201776,0.010929175806957066,0.00399561266060796,0.01981944374607721,0.003979647740076045,0.9925963647759323,0.996004387339392,0.08247008928240249,0.002543970995670736
5830418P13Rik,0.07855214748552795,0.05784226638311785,0.022485114384205578,0.04571450955813225,0.045561483247550376,0.05216433591918957,0.9861328737073017,0.9581244124099029,0.2761199306338783,0.022295790894861896
6430628N08Rik,0.043876025966112404,0.02618826358272762,0.009048887496082732,0.010968348480100282,0.016174776989517588,0.011788187967149633,0.993810717643372,0.9894625509244751,0.18175334116503455,0.005496405155252774
6530403H02Rik,0.02005466918595001,0.021257372485864602,0.012300219366969602,0.006032591664055155,0.023117272450594313,0.006152890194439213,0.991812911313068,0.9940457536822312,0.32042917122806036,0.007866740753530879
9330158H04Rik,0.01157213746328951,0.011111632542617954,0.015042306486994672,0.011869319962394233,0.02782136298609347,0.012198511283738183,0.9900109683484801,0.9883265434033218,0.2466650105339841,0.0007481382607480216
9630002D21Rik,0.03503229553148798,0.022114848599362955,0.006816045126919461,0.0021153243497336258,0.012253760895797399,0.002189195098916091,0.9952992792228141,0.9979238483234096,0.19443853096017363,0.0036177942016245
A2m,0.18890656907869507,0.17324380005965884,0.09366186148542777,0.060051707928549046,0.2715862773890763,0.1991123758909999,0.9584769664681918,0.965057975556252,0.4323159253610867,0.13728782239225548
A330076C08Rik,0.16500370627969654,0.17183965732071427,0.04120965214666249,0.03247414603572548,0.09004416507136127,0.04591346493794039,0.976339705421498,0.9729316828580382,0.0911373721696977,0.023364641844374184
A630012P03Rik,-0.0027921620522791822,-0.0030959526456492024,0.005601692259479787,0.0023111877154497022,0.009017508539912816,0.0023841914730789453,0.9958085239736759,0.9977279849576935,0.0812538851657539,0.011539993834186992
A730046J19Rik,0.0034145857928167627,0.00795112707778822,0.009088060169225948,0.005209965528047634,0.015899857804792368,0.005182821787247342,0.9936931996239423,0.9947900344719524,0.107322421247613,0.0023603012255966793
A830009L08Rik,0.03677542081880347,0.03724985583238039,0.02413036665622062,0.011007521153243497,0.04736507733233187,0.011826499786734997,0.9847618301472892,0.9894625509244751,0.27699334672745085,0.021676219140029766
A830019P07Rik,0.018955786833964358,0.014802158026648079,0.02530554685051708,0.012221874020683171,0.04957899626819829,0.012620917240104607,0.9840567220307114,0.9880523346913194,0.10405276082194208,0.0009843419596204624
A830036E02Rik,0.6032208116382345,0.5131324970213249,0.37621435286743965,0.19864462550924475,2.4600766748300344,0.8443933368859793,0.9044970228768411,0.9180115951112504,0.44774213186381556,0.25090991298342574
AW551984,0.11841617995981131,0.11234327690033094,0.030985584456283296,0.016922594797869006,0.06520253849479317,0.022433776208373262,0.9816280162958321,0.9853494202444375,0.2086703734342563,0.044497110366384075
Abca8a,0.2211038349898452,0.18400994488550032,0.17451425885302413,0.1293481667188969,0.4147422037296215,0.23091869137785642,0.9110388592917581,0.9099811971168913,0.29559259131894194,0.05665079343689269
Abcc9,0.11424399148676435,0.1206979079243159,0.24302726418050768,0.1887731118771545,1.4943692750322832,1.412304229623886,0.941593544343466,0.9447665308680664,0.1427805091715326,0.005296494927285703
Abhd12b,0.016975673439250556,0.022961254318988815,0.01014572234409276,0.004387339392040113,0.017877321290852403,0.004446435991382896,0.9929880915073644,0.9956518332811031,0.272433161998344,0.0044873175301771255
Abi3bp,0.07730108258001485,0.07257947507016667,0.04688968975242871,0.03545126919460984,0.10141307745872542,0.04383095430035341,0.9728141648386086,0.9685051707928549,0.3691722287197059,0.0345946917316717
Acsbg1,0.5594719275932202,0.4111151978753215,2.0932309620808525,1.4520918207458478,14.678004947910045,7.6909044303002,0.5477906612347226,0.5790896270761516,0.18522084282746692,0.0628148712688984
Acta2,0.47114852880928565,0.32616447315385244,0.6718896897524287,0.43885145722344093,13.784932154550546,12.318260228954555,0.935952679410843,0.9507991225321216,0.8474055668122318,0.35801365486650977
Actn2,0.2645927508964531,0.26780787506262566,0.17964587903478532,0.07752272015042307,0.44829771226678444,0.12259411378954377,0.9124490755249138,0.9410059542463177,0.4166689166827077,0.0847434654363194
Acvr1c,0.1340666299003591,0.12311042573537512,0.04982764023816985,0.02702914446881855,0.10782745383958978,0.030920945248973025,0.9711297398934503,0.9750078345346287,0.5207630319261582,0.038540503132049174
Adad1,0.0035415904456337377,0.008502733775011831,0.009714822939517392,0.00473989345032905,0.017063253051982127,0.004874117552983874,0.9933406455656534,0.9953384518959574,0.08745728325076152,0.0086901910856552
Adam12,0.17447257308623934,0.18312601441339565,0.07532905045440301,0.03846756502663742,0.18278526464964678,0.06487875474556334,0.960866499529928,0.9707380131620181,0.38100677792224436,0.09307959509785729
