class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Crym,19,1.970855827266864,10.354266571312971,0.9976724658388139
01 IT-ET Glut,Ctsc,19,1.970855827266864,10.354266571312971,0.05348280495304171
01 IT-ET Glut,Ctss,19,1.970855827266864,10.354266571312971,0.8833835823266306
01 IT-ET Glut,Ctxn3,19,1.970855827266864,10.354266571312971,0.011989419361199414
01 IT-ET Glut,Cubn,19,1.970855827266864,10.354266571312971,0.6381181032308328
01 IT-ET Glut,Cux2,19,1.970855827266864,10.354266571312971,0.9749448258264296
01 IT-ET Glut,Cwh43,19,1.970855827266864,10.354266571312971,0.9842087782611757
01 IT-ET Glut,Cxcl14,19,1.970855827266864,10.354266571312971,0.9794688245180598
01 IT-ET Glut,Cxcl5,19,1.970855827266864,10.354266571312971,-0.38192055752274756
01 IT-ET Glut,Cyp19a1,19,1.970855827266864,10.354266571312971,-0.42515534960235335
01 IT-ET Glut,Cyp26b1,19,1.970855827266864,10.354266571312971,0.9835493830784277
01 IT-ET Glut,D130009I18Rik,19,1.970855827266864,10.354266571312971,0.7874811663081369
01 IT-ET Glut,D130079A08Rik,19,1.970855827266864,10.354266571312971,0.8598584577894761
01 IT-ET Glut,D430036J16Rik,19,1.970855827266864,10.354266571312971,0.8909494455867087
01 IT-ET Glut,D7Ertd443e,19,1.970855827266864,10.354266571312971,0.9707378452092327
01 IT-ET Glut,D930028M14Rik,19,1.970855827266864,10.354266571312971,-0.2799731328369387
01 IT-ET Glut,Dach1,19,1.970855827266864,10.354266571312971,0.9925787420230487
01 IT-ET Glut,Dach2,19,1.970855827266864,10.354266571312971,0.014569498632213861
01 IT-ET Glut,Dbh,19,1.970855827266864,10.354266571312971,0.8859919184361505
01 IT-ET Glut,Dbx2,19,1.970855827266864,10.354266571312971,0.9801006770792922
01 IT-ET Glut,Dcdc2a,19,1.970855827266864,10.354266571312971,0.8166198433039561
01 IT-ET Glut,Dchs2,19,1.970855827266864,10.354266571312971,0.9865697203804473
01 IT-ET Glut,Dcn,19,1.970855827266864,10.354266571312971,0.9856729666442142
01 IT-ET Glut,Ddc,19,1.970855827266864,10.354266571312971,-0.2782959459908578
01 IT-ET Glut,Ddit4l,19,1.970855827266864,10.354266571312971,0.8522554397113224
01 IT-ET Glut,Ddo,19,1.970855827266864,10.354266571312971,0.5954134947804018
01 IT-ET Glut,Ddr2,19,1.970855827266864,10.354266571312971,0.9289496716248969
01 IT-ET Glut,Dgkk,19,1.970855827266864,10.354266571312971,0.9605334042892414
01 IT-ET Glut,Diaph3,19,1.970855827266864,10.354266571312971,-0.2356216019358456
01 IT-ET Glut,Dio3,19,1.970855827266864,10.354266571312971,0.9827126011324205
01 IT-ET Glut,Dkk2,19,1.970855827266864,10.354266571312971,0.8126784840979535
01 IT-ET Glut,Dkkl1,19,1.970855827266864,10.354266571312971,0.9919195514266446
01 IT-ET Glut,Dlk1,19,1.970855827266864,10.354266571312971,0.955619462165437
01 IT-ET Glut,Dlx1as,19,1.970855827266864,10.354266571312971,0.7917284402275978
01 IT-ET Glut,Dlx2,19,1.970855827266864,10.354266571312971,0.5351215864777021
01 IT-ET Glut,Dlx6,19,1.970855827266864,10.354266571312971,0.8384008980156988
