density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,1700057H15Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,2610028E06Rik,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,2900052N01Rik,0.15789473684210525,0.05263157894736842,0.8947368421052632,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4921534H16Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4921539H07Rik,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4930426D05Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4930438E09Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4930452B06Rik,0.3684210526315789,0.3157894736842105,0.7894736842105263,0.7368421052631579
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4930467D21Rik,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,4930509J09Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,5830418P13Rik,0.10526315789473684,0.15789473684210525,0.9473684210526315,0.8421052631578947
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,6430628N08Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,6530403H02Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,9330158H04Rik,0.0,0.10526315789473684,1.0,0.8947368421052632
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,9630002D21Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A2m,0.0,0.15789473684210525,1.0,0.8421052631578947
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A330076C08Rik,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A630012P03Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A730046J19Rik,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A830009L08Rik,0.10526315789473684,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A830019P07Rik,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,A830036E02Rik,1.8421052631578947,1.894736842105263,0.47368421052631576,0.2631578947368421
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,AW551984,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Abca8a,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Abcc9,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Abhd12b,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Abi3bp,0.10526315789473684,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Acsbg1,1.4736842105263157,1.2105263157894737,0.5263157894736842,0.5263157894736842
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Acta2,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Actn2,0.21052631578947367,0.05263157894736842,0.8947368421052632,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Acvr1c,0.6842105263157895,0.8947368421052632,0.6842105263157895,0.42105263157894735
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adad1,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adam12,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adam18,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adam33,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamts12,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamts16,0.5263157894736842,0.21052631578947367,0.7894736842105263,0.7894736842105263
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamts18,0.10526315789473684,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamts19,0.21052631578947367,0.42105263157894735,0.8947368421052632,0.6842105263157895
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamts2,0.5263157894736842,0.42105263157894735,0.7368421052631579,0.7368421052631579
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamts9,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamtsl1,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adamtsl3,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adcy2,3.263157894736842,1.631578947368421,0.2631578947368421,0.42105263157894735
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adcy7,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adcy8,5.7894736842105265,4.947368421052632,0.10526315789473684,0.15789473684210525
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adcyap1,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adgrd1,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adgrf5,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adgrg2,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adgrg6,0.05263157894736842,0.0,0.9473684210526315,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adgrl2,2.0526315789473686,4.947368421052632,0.47368421052631576,0.10526315789473684
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adgrv1,0.0,0.0,1.0,1.0
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adh5,0.3684210526315789,0.42105263157894735,0.7894736842105263,0.631578947368421
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adora1,2.6315789473684212,1.7894736842105263,0.3157894736842105,0.21052631578947367
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adora2a,0.0,0.05263157894736842,1.0,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adra1a,0.10526315789473684,0.05263157894736842,0.9473684210526315,0.9473684210526315
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adra1b,0.10526315789473684,0.10526315789473684,0.9473684210526315,0.8947368421052632
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Adra2a,0.3157894736842105,0.21052631578947367,0.8421052631578947,0.8421052631578947
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Aff2,1.0526315789473684,0.2631578947368421,0.5789473684210527,0.8421052631578947
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Agt,0.15789473684210525,0.15789473684210525,0.8947368421052632,0.8421052631578947
5,medium_gap5,116,10.354266571312971,01 IT-ET Glut,19,Agtr1a,0.05263157894736842,0.05263157894736842,0.9473684210526315,0.9473684210526315
