gene,pearson_r,spearman_rho,generated_mean,target_mean,generated_variance,target_variance,generated_zero_prop,target_zero_prop,generated_moran_i,target_moran_i
1700057H15Rik,0.005269142461427763,0.008191128024306498,0.003736252170709888,0.0060516760511498185,0.005300990690729139,0.006120299808142082,0.9970004736094301,0.9940009472188602,0.05878131276350639,0.005411003716529439
2610028E06Rik,0.004519336148496528,0.002679549205626732,0.007262011261379782,0.007788243961479767,0.0124716014548197,0.009306285317781313,0.9948429195390202,0.9928958585486503,0.054894785808026536,0.00864917193105581
2900052N01Rik,0.020194007470733646,0.029768917808638395,0.022101773404199335,0.043835183918328684,0.04318882572070464,0.054332752291564,0.9860022101773405,0.9613745198126612,0.10978694018813002,0.05233627372058034
4921534H16Rik,-0.00032663226593244223,0.0019107708473013632,0.0060516760511498185,0.009209072251749724,0.009803928708841992,0.009229511780030512,0.9955796453191601,0.9908435510182603,0.02318353399224298,-0.00337328245481118
4921539H07Rik,0.015795652511541254,0.01619781951484737,0.009051202441719728,0.01699731621322949,0.01591554981740002,0.017971365935026913,0.9937904541388202,0.9836341630268904,0.2910352718108167,0.026417017170147213
4930426D05Rik,0.059493383880207654,0.04425651236088645,0.011419249592169658,0.019523233173709416,0.020655792392704275,0.025141129321313557,0.9922643793085303,0.9828974372467505,0.06754399818239752,0.02828923102365225
4930438E09Rik,-0.0034723638035039257,-0.0037157230661989693,0.0031573962005999054,0.005157080460979845,0.004199892450031917,0.005235731522119899,0.99731621322949,0.9948955428090301,0.16503147308081514,-0.00010604560436970132
4930452B06Rik,0.09481778995412012,0.0878144728517848,0.06798926485291797,0.07530389938430775,0.14324884859280815,0.10004947218762802,0.9600589380624112,0.9365363363679419,0.15081429433197924,0.028776463380148828
4930467D21Rik,-0.004494253742669611,-0.004876388379796554,0.004630847760879861,0.006577908751249802,0.007030073430355653,0.006534639867713307,0.9964216176393201,0.9934220912487502,0.06448039344675023,0.00151096514461345
4930509J09Rik,0.01942820445366273,0.013954026659947714,0.007788243961479767,0.010366784191969689,0.013305653838542162,0.010996039757630792,0.9944745566489501,0.9900015786981003,0.056125002376055944,0.004037700991028909
5830418P13Rik,0.019696235343592668,0.022583471992594934,0.010787770352049676,0.01773404199336947,0.019722596804618256,0.01962972308837414,0.9927379887386202,0.9832131768668105,0.21325735674221344,0.02019307707847563
6430628N08Rik,0.015934198981716715,0.029552576618924235,0.007788243961479767,0.006735778561279798,0.01383188653864109,0.0071113940085324855,0.9945798031889702,0.9934747145187602,0.1676533087427158,0.004370870365696218
6530403H02Rik,0.002632722348261878,0.005725777318791875,0.004472977950849866,0.007419881071409777,0.0072946269996439165,0.007470072976314394,0.9966847339893701,0.9926327421986002,0.053594612693351334,0.0019268733432469976
9330158H04Rik,-0.0003754932807548651,-0.002958254326759288,0.006209545861179814,0.017786665263379468,0.009959862842101114,0.01925949098251862,0.9953691522391201,0.9830026837867705,0.06405972861006379,0.007033223137200487
9630002D21Rik,-0.0024821339951338578,-0.0026675296536559806,0.002262800610429932,0.0038414987107298847,0.0032048992040055596,0.0038267415983840127,0.9981581855496501,0.9961585012892701,0.014865342819511202,0.0006218536448868589
A2m,0.28376956661034486,0.14253477684472723,0.1166131663421565,0.2471188759669526,0.3619210242268823,1.5358380128632174,0.9510077356206915,0.900594642951113,0.3044517719682302,0.16779503111755106
A330076C08Rik,0.15933275241613343,0.15708522924847707,0.034889228016628956,0.08372362258590749,0.07313942229259215,0.15606986878213835,0.9790559385360206,0.9419565331789718,0.10000131255102035,0.012868304868905743
A630012P03Rik,-0.004089384559123283,-0.004464562724764191,0.005841182971109825,0.004630847760879861,0.009280199373267017,0.004714649549915706,0.9956848918591801,0.9954217755091301,0.10798656803557816,0.0029097940354525947
A730046J19Rik,-0.004714846011834332,-0.005199755180885075,0.00468347103088986,0.007630374151449771,0.0071874530904748836,0.007993137701837728,0.9964216176393201,0.9925274956585802,0.05310288230742627,0.0005893084685115888
A830009L08Rik,0.015675115154501606,0.0139098010154576,0.009103825711729727,0.008735462821659738,0.0156514780903966,0.008764401050965652,0.9936325843287902,0.9913171604483503,0.052381489067219636,-0.004992288446234845
A830019P07Rik,-0.0017372130476260182,0.0029228709536506577,0.010051044571909699,0.01894437720359943,0.0181592511964893,0.019322213556101846,0.9932642214387202,0.9814239856864706,0.07991930941788444,0.012429532050686429
A830036E02Rik,0.12666998759312081,0.09044669721577048,0.016944692943219493,0.025417039414829236,0.03907508334854147,0.041399966845354054,0.9898963321580803,0.9796874177761407,0.17762851604287638,0.0687455903328834
AW551984,0.25605921851755786,0.24234208106476868,0.05688575488080829,0.11761300847234647,0.12879579534672966,0.2561771786592721,0.968268168183971,0.9260116823659422,0.27732041701915233,0.1386099916065493
Abca8a,0.1800933208769469,0.1924112378576026,0.14845024469820556,0.23575224964479294,0.3578499110512106,0.5425369637210947,0.9246434773456823,0.8636531074040941,0.31136946720226305,0.06602428280879152
Abcc9,0.12203671086496498,0.11648573541815158,0.19702152291743408,0.26858917013103195,1.1374178507712582,3.175557589626702,0.9516918381308215,0.933168447087302,0.06950213403112064,0.0034843637720106194
Abhd12b,-0.004923177455870359,-0.005399896350114176,0.005262327000999842,0.007314634531389781,0.00818153803609599,0.00747162373310378,0.9960006314792401,0.9927906120086302,0.058717508532797794,-0.0035707120199269696
Abi3bp,0.17459175943618388,0.15533241596804245,0.048097668789138556,0.08193443140556754,0.11640471139967493,0.18215166501621124,0.9746355838551808,0.9458506551597117,0.4399809086176565,0.11393332242588394
Acsbg1,0.5449106494642166,0.4106598506821618,2.9235383886754724,2.227016786823133,24.367831462327597,16.331666030709894,0.4697153081092459,0.48771246645266536,0.2236694365948529,0.08771462619420294
Acta2,0.3061481539144698,0.1874106126822001,0.4303004788717571,0.4123033205283376,6.423850601710068,11.458222569256248,0.9453244224596117,0.9400094721886018,0.7417880628444221,0.2342451535771662
Actn2,0.2795536325760336,0.23680899814685813,0.06130610956164816,0.0768299742145977,0.14658624334913514,0.15722929209311032,0.9674788191338209,0.9471662369099616,0.30867954805736064,0.08682978822086261
Acvr1c,0.018178633991549165,0.02149854342689924,0.026364258275009208,0.04057254117770878,0.05292803802583323,0.049451064082066974,0.9836341630268904,0.9636373204230911,0.05091407151210885,0.020202094301686645
Adad1,0.004378503743307497,0.0015174820849801725,0.008472346471609746,0.007156764721359786,0.014610111678045292,0.0071055454400823165,0.9940009472188602,0.9928432352786403,0.12184313902404559,0.0015025846560600868
Adam12,0.154698778985562,0.1668251010470959,0.08624953954638741,0.10829868968057675,0.22531374018227956,0.27180557262753613,0.9579013839920013,0.935641740777772,0.5291359939905211,0.20406904167086323
Adam18,0.0006927406589173154,0.00576992781156104,0.008051360311529759,0.011840235752249646,0.0145118213899061,0.014120714990043188,0.9945271799189601,0.9889491132979004,0.05387390557477562,0.0004804032851237396
Adam33,0.0757779638157655,0.06257339377359208,0.0199968426037994,0.021575540704099352,0.05053945165559316,0.04258033091149502,0.9892122296479503,0.9834236699468505,0.166042930467192,0.028686210875064858
Adamts12,0.01135355035338236,0.00679121113740012,0.010156291111929696,0.02168078724411935,0.01889385022447584,0.026367811169561,0.9932115981687102,0.9802662737462506,0.25302508703348336,0.011871197273302455
Adamts16,0.4690315230202284,0.4503340005723353,0.29900542019681103,0.30079461137715097,1.0887255276764012,0.9348343946411313,0.8878071883386833,0.8604430879334842,0.4131800315894106,0.2036386721121557
Adamts18,0.14764699307682552,0.1608005849784549,0.0830921433457875,0.09045940114718728,0.1771192709392065,0.12721677047986601,0.9520075777508814,0.9269589012261222,0.3937946641338111,0.0937933289359362
Adamts19,0.07204805188881598,0.08437812162361492,0.02599589538493922,0.02599589538493922,0.0667872455760207,0.0678397109762202,0.9865284428774405,0.9831079303267906,0.1555879106214473,0.03155816539691709
Adamts2,0.16751979631841196,0.17180219657052537,0.2132294900805136,0.15250223648897543,0.5010784668837127,0.24838438765754972,0.8917013103194232,0.8879650581487134,0.36376747675865634,0.09469785831364211
Adamts9,0.26021818805457564,0.20175998880402587,0.12240172604325633,0.1429774246171657,0.2902327835194301,0.30924224266270595,0.9362732200178919,0.9072251749723728,0.32983124315110923,0.10386437098031476
Adamtsl1,0.1388232658790224,0.17084804836074546,0.17834026206388465,0.18607588275535442,0.418281579322439,0.33900098292789055,0.9084355101826027,0.8740198915960637,0.2968761631977735,0.052199610824112064
Adamtsl3,0.1520205886505611,0.1465880836037064,0.05083407882965847,0.07719833710466768,0.1590745819001933,0.3216202725605374,0.9778982265958006,0.9621638688628111,0.6405230845450859,0.22521194518561818
Adcy2,0.3801737818320662,0.29949630380386855,0.37820344156185864,0.44177235173393675,1.2548993246060087,1.6596495872856367,0.8430774088301847,0.7930853023206862,0.29322409832111823,0.18969501928016688
Adcy7,0.28048040567689425,0.29195535459349004,0.08935431247697732,0.2065989580592538,0.20345610574202133,0.4913378145905979,0.9512182287007315,0.8825974846076935,0.18123692366882205,0.07800365026449443
Adcy8,0.40469197436940935,0.3983729645201381,0.7741935483870968,0.7446718939114877,2.634745277911555,2.2920143150692156,0.7153607325159186,0.6645266536862601,0.2992180537030913,0.10068361674454297
Adcyap1,0.21461041860475646,0.18915217685276758,0.048255538599168556,0.08414460874598748,0.11486342530681294,0.27882191078341984,0.9742145976951008,0.9526916802610114,0.2594629162132339,0.23542291638732443
Adgrd1,0.01143744258381022,0.020550710496886105,0.007682997421459769,0.010261537651949692,0.012781049433066526,0.01036673157701219,0.9944219333789401,0.9898437088880703,0.06893835066363686,0.011405238989212118
Adgrf5,0.46538747152977106,0.5634218963620641,0.4240383097405673,0.49860548334473503,1.7996684365692135,2.363453825465862,0.868547071515024,0.8456559490606746,0.07286644852438859,0.04971613899843852
Adgrg2,0.009935608518843033,0.010824371376619667,0.005367573541019839,0.01704993948323949,0.007864679655783044,0.01823269060713586,0.9957901383992002,0.9836341630268904,0.07221690540695434,0.014875072396858934
Adgrg6,0.09925304338220992,0.055479976797250356,0.023575224964479294,0.03615218649686892,0.05333043725812404,0.06947131757491067,0.9866336894174604,0.9733200021049307,0.5687436235508873,0.07612898349028789
Adgrl2,0.33945241107910684,0.28500102773546065,0.3444719254854497,0.400042098616008,0.9456973517745051,1.0890322562928871,0.8448139767405146,0.7840867231489764,0.2703232902445389,0.08989066901930798
Adgrv1,0.32948794546524707,0.2029834298897557,0.04041467136767879,0.06320054728200811,0.09382526613635397,0.15929569766447932,0.9777929800557806,0.9593222122822712,0.4114319845452473,0.2841949994078177
Adh5,0.03885634632127154,0.04357493281543041,0.19133820975635427,0.32121244014103034,0.38648078036759737,0.41600375021732344,0.8890701468189234,0.7566173762037574,0.2915350504704229,0.027796150615593873
Adora1,0.18612602261139058,0.20146737590623545,0.7167289375361785,0.7633005314950271,1.545132445969556,1.4031113924466518,0.6741040888280798,0.5875914329316424,0.3525711975731082,0.0746241046854342
Adora2a,0.07054189513794662,0.07382828784820636,0.055254433510498344,0.05578066621059833,0.13397794268354501,0.10034586611678137,0.9710045782244908,0.9597958217123612,0.17732528625922186,0.0057174300752227975
Adra1a,0.21665091571364276,0.13095776693412,0.09640583065831711,0.13424196179550596,0.23308869748122607,0.282826330340342,0.9470609903699416,0.9061200863021628,0.19477647649147362,0.033589007618062154
Adra1b,0.0749501127750647,0.06645747052317269,0.06604220386254801,0.06809451139293796,0.1396683173263157,0.07892889029405932,0.9613218965426512,0.9382729042782718,0.2102734764017984,0.0266048209582269
