gene,generated_moran_i,target_moran_i
1700057H15Rik,0.08500400006066627,0.009149701149313315
2610028E06Rik,0.06392465080502203,0.004100534790027744
2900052N01Rik,0.19952358291279135,0.007806802218551158
4921534H16Rik,0.04534428849039949,0.00041657051251132196
4921539H07Rik,0.04947647478078431,0.0059735467768295015
4930426D05Rik,0.1183859239936995,0.022839884016394824
4930438E09Rik,0.022267200745990257,0.0027879126110685794
4930452B06Rik,0.1303088595117322,0.028489294098343
4930467D21Rik,0.06318120606472173,-0.0017023826369191304
4930509J09Rik,0.0661859847512741,0.011708388179651091
5830418P13Rik,0.05232814915297165,-0.002603141484921161
6430628N08Rik,0.04489980439014726,0.008052479145293652
6530403H02Rik,0.09798776001249894,0.005966258690645562
9330158H04Rik,0.07880052352052223,0.004573059014939699
9630002D21Rik,0.01991619529398158,-0.002356913775227775
A2m,0.5119305035773634,0.35704500735619565
A330076C08Rik,0.09848598443606418,0.023441464443975265
A630012P03Rik,0.06507861651338862,-0.0032993614712852146
A730046J19Rik,0.02854750985410561,0.013418817316713842
A830009L08Rik,0.10730425323710105,0.005348714831444096
A830019P07Rik,0.1586917528393864,-0.0009826404804271053
A830036E02Rik,0.2161233375834985,0.0713470842714128
AW551984,0.19557637354469876,0.09451037298513439
Abca8a,0.14598435029390128,0.058634338792915075
Abcc9,0.17142392497589035,0.0003739226416403926
Abhd12b,0.07314330843480235,-0.002735398747399099
Abi3bp,0.19664797366920397,0.058061994257379186
Acsbg1,0.2360016541228666,0.15391653458596444
Acta2,0.6457946599720014,0.2420469914077616
Actn2,0.20161855121488054,0.04083080694722258
Acvr1c,0.04048270759643726,0.006825911930796713
Adad1,0.139240787844113,0.00910989537916009
Adam12,0.2840555022314642,0.04467301778710379
Adam18,0.007439151527545012,0.0057301881977004305
Adam33,0.14772584920152118,0.01700041503497523
Adamts12,0.1684954299842418,0.010227905889275019
Adamts16,0.43818760300252146,0.20803070883860783
Adamts18,0.33655348705253496,0.0738834585075142
Adamts19,0.21411990400421224,0.012778910568942113
Adamts2,0.27537135042854355,0.04475689795407213
Adamts9,0.16396370920125736,0.053757434183465014
Adamtsl1,0.2697932384004956,0.04295524385328797
Adamtsl3,0.21329967840676217,0.12412193045632895
Adcy2,0.19285653671850364,0.09755141707578788
Adcy7,0.14114633367941626,0.02231154357112448
Adcy8,0.30109477984022937,0.12300896385086244
Adcyap1,0.08146041663487255,0.032435828620690464
Adgrd1,0.16197945630197125,-0.003651195645270755
Adgrf5,0.15229961909331263,0.02503461378401989
Adgrg2,0.11312025284142824,0.007604356039821813
Adgrg6,0.24424949594704706,0.04872606535708143
Adgrl2,0.15899677214473365,0.05264094543236061
Adgrv1,0.41345472850038106,0.3431883154368147
Adh5,0.21933732085827315,0.015438217353632468
Adora1,0.41609863713204465,0.11297635780810308
Adora2a,0.22575659843831708,0.007803383889886593
Adra1a,0.12326866996977051,0.038267143291680204
Adra1b,0.10395602433943053,0.016945255708101504
Adra2a,0.16581128792589075,0.07050302471508073
Aff2,0.1094233204080408,0.04879241689257152
Agt,0.361147269928763,0.2080163374041366
Agtr1a,0.2124522435082205,0.0002599038339352343
Agtr2,0.11456314084788946,-0.0020774824453826126
Akain1,0.12358960842703427,0.031167471403396277
Akr7a5,0.31745028719038615,0.018028702241827822
Aldh1a3,0.1690684129904559,0.011406741729202403
Aldh1l1,0.16843723939170874,0.09220057775966103
Aldh3b2,0.08515241456499437,0.008429376157826083
Alk,0.1702076570329533,0.06070907201067611
Alox8,0.07803683955047243,0.02502579251494632
