gene,generated_moran_i,target_moran_i
1700057H15Rik,0.061469489174839964,0.0034063486831395554
2610028E06Rik,0.05840023414380039,0.005617982114883659
2900052N01Rik,0.1697911014860738,0.03188947181760785
4921534H16Rik,0.1229559925886727,0.001254930323730324
4921539H07Rik,0.0887942943175398,0.007623159520411801
4930426D05Rik,0.07568354442238782,0.01637709942093461
4930438E09Rik,0.06305368404509101,0.004595326918209568
4930452B06Rik,0.13783298802604704,0.04431145949169268
4930467D21Rik,0.13564899969938543,0.007982903126985979
4930509J09Rik,0.03615457352803964,0.003835166687095075
5830418P13Rik,0.09057142573805109,0.00844590263661023
6430628N08Rik,0.0644293686889532,0.001737949252510824
6530403H02Rik,0.14472284938754898,0.01917587263251089
9330158H04Rik,0.05554139061406266,0.014591880047812965
9630002D21Rik,0.03140693895513997,-0.0031995575920372027
A2m,0.5279771031090675,0.29117794828302546
A330076C08Rik,0.09559018116864701,0.041535017073027966
A630012P03Rik,0.18132183819109451,0.0027875592477701575
A730046J19Rik,0.0726620423252157,0.015930042444881515
A830009L08Rik,0.05114720886466502,-0.0028621482084120833
A830019P07Rik,0.13085691232721033,0.004542743500905692
A830036E02Rik,0.43715880389701733,0.0771615119799367
AW551984,0.18743147943010666,0.1312569836953369
Abca8a,0.25287410261924725,0.08172258927722331
Abcc9,0.09040349774613639,0.009448472567171573
Abhd12b,0.06135248685228962,0.005770596851248485
Abi3bp,0.24861195797554145,0.08975580399575035
Acsbg1,0.372306318572184,0.17805848224341372
Acta2,0.7216402974413537,0.28838705724199776
Actn2,0.19510242891813367,0.04054376702184084
Acvr1c,0.08984238941539759,0.017629779204278915
Adad1,0.20307639593105567,-0.0027806185298141057
Adam12,0.2310229013610714,0.10245003558171699
Adam18,0.0459698336207059,0.004646559546778087
Adam33,0.1637071721060721,0.04538688356830742
Adamts12,0.0890142734646229,0.003927431175083569
Adamts16,0.425196890904591,0.24503155028959006
Adamts18,0.4859300336862245,0.11066117277108974
Adamts19,0.07346982033897592,0.028595099177913717
Adamts2,0.3087846233931968,0.08300521002694487
Adamts9,0.13429631568745698,0.06197004829269136
