class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Chrna2,13,0.2,13.057739820419144,-0.02749202274912362
01 IT-ET Glut,Chrna3,13,0.2,13.057739820419144,0.8618066000420412
01 IT-ET Glut,Chrna4,13,0.2,13.057739820419144,0.17936770712792766
01 IT-ET Glut,Chrna5,13,0.2,13.057739820419144,0.7976419580411022
01 IT-ET Glut,Chrna6,13,0.2,13.057739820419144,0.6266717457187401
01 IT-ET Glut,Chrna7,13,0.2,13.057739820419144,0.8088166159711089
01 IT-ET Glut,Chrnb3,13,0.2,13.057739820419144,0.8830951336934355
01 IT-ET Glut,Chst9,13,0.2,13.057739820419144,0.5489490110849631
01 IT-ET Glut,Cidea,13,0.2,13.057739820419144,0.8239842411513623
01 IT-ET Glut,Cited1,13,0.2,13.057739820419144,0.816622843745664
01 IT-ET Glut,Ckap2l,13,0.2,13.057739820419144,0.046971163765358856
01 IT-ET Glut,Cldn11,13,0.2,13.057739820419144,0.47713855277017375
01 IT-ET Glut,Cldn5,13,0.2,13.057739820419144,-0.15821185273615732
01 IT-ET Glut,Clic5,13,0.2,13.057739820419144,0.9580878285664871
01 IT-ET Glut,Clic6,13,0.2,13.057739820419144,-0.14354028634136085
01 IT-ET Glut,Clrn1,13,0.2,13.057739820419144,0.8213088489932664
01 IT-ET Glut,Clspn,13,0.2,13.057739820419144,0.8099558147640927
01 IT-ET Glut,Cnga3,13,0.2,13.057739820419144,0.4622906437634991
01 IT-ET Glut,Cngb3,13,0.2,13.057739820419144,0.7788094165094909
01 IT-ET Glut,Cnih3,13,0.2,13.057739820419144,0.5652437214117427
01 IT-ET Glut,Cnmd,13,0.2,13.057739820419144,0.08318260913314447
01 IT-ET Glut,Cnpy1,13,0.2,13.057739820419144,0.8286727826804322
01 IT-ET Glut,Cnr1,13,0.2,13.057739820419144,0.8052259238821542
01 IT-ET Glut,Cntnap3,13,0.2,13.057739820419144,0.6844977671723506
01 IT-ET Glut,Cobll1,13,0.2,13.057739820419144,-0.3568034627015624
01 IT-ET Glut,Coch,13,0.2,13.057739820419144,0.4919438991957135
01 IT-ET Glut,Col11a1,13,0.2,13.057739820419144,-0.1401343344700649
01 IT-ET Glut,Col12a1,13,0.2,13.057739820419144,0.8722850264160515
01 IT-ET Glut,Col14a1,13,0.2,13.057739820419144,0.9214661454194776
01 IT-ET Glut,Col15a1,13,0.2,13.057739820419144,0.9039192517083832
01 IT-ET Glut,Col18a1,13,0.2,13.057739820419144,-0.33432926429358406
01 IT-ET Glut,Col19a1,13,0.2,13.057739820419144,0.8188283667817229
01 IT-ET Glut,Col23a1,13,0.2,13.057739820419144,-0.1293374292043765
01 IT-ET Glut,Col24a1,13,0.2,13.057739820419144,-0.3631041874542534
01 IT-ET Glut,Col26a1,13,0.2,13.057739820419144,0.12271059992318845
01 IT-ET Glut,Col27a1,13,0.2,13.057739820419144,-0.30267666277415156
01 IT-ET Glut,Col5a1,13,0.2,13.057739820419144,0.6135507339360368
01 IT-ET Glut,Col5a2,13,0.2,13.057739820419144,0.4393625420798685
01 IT-ET Glut,Col6a1,13,0.2,13.057739820419144,0.9050618478282078
01 IT-ET Glut,Col6a3,13,0.2,13.057739820419144,0.14346750803519023
01 IT-ET Glut,Col6a5,13,0.2,13.057739820419144,0.9362422578035182
01 IT-ET Glut,Col8a1,13,0.2,13.057739820419144,0.42594043751821054
01 IT-ET Glut,Colec12,13,0.2,13.057739820419144,0.0342857808094486
01 IT-ET Glut,Colgalt2,13,0.2,13.057739820419144,-0.2242933725042027
01 IT-ET Glut,Comtd1,13,0.2,13.057739820419144,0.8786656206464148
01 IT-ET Glut,Corin,13,0.2,13.057739820419144,0.8547700273349809
01 IT-ET Glut,Coro1a,13,0.2,13.057739820419144,0.20149307192549745
01 IT-ET Glut,Coro6,13,0.2,13.057739820419144,0.9295671088541263
01 IT-ET Glut,Cp,13,0.2,13.057739820419144,-0.2287797253981799
01 IT-ET Glut,Cpa6,13,0.2,13.057739820419144,0.5707369937451353
01 IT-ET Glut,Cplx3,13,0.2,13.057739820419144,-0.42086796075217076
01 IT-ET Glut,Cpne2,13,0.2,13.057739820419144,0.7903245731719869
01 IT-ET Glut,Cpne8,13,0.2,13.057739820419144,0.7441295930725451
01 IT-ET Glut,Cpne9,13,0.2,13.057739820419144,0.03900181072528804
01 IT-ET Glut,Crb1,13,0.2,13.057739820419144,0.7856223478817244
01 IT-ET Glut,Creb3l1,13,0.2,13.057739820419144,0.565974853218144
01 IT-ET Glut,Creb5,13,0.2,13.057739820419144,-0.2862428878149506
