gene,generated_moran_i,target_moran_i
1700057H15Rik,0.15962639879994117,-0.0016622546846166775
2610028E06Rik,0.03408109604088676,-0.0009234680734287443
2900052N01Rik,0.2815957135319426,0.022869815161695284
4921534H16Rik,0.2699966743524738,0.002069923582284644
4921539H07Rik,0.14545269249960027,0.010559186230225778
4930426D05Rik,0.08389030731597627,0.0003036144746617278
4930438E09Rik,0.10090867076451923,0.0076406515300383275
4930452B06Rik,0.3585793056625954,0.03141455893284633
4930467D21Rik,0.04415522808976266,0.009071004173258495
4930509J09Rik,0.06540612221074092,0.005925753581712607
5830418P13Rik,0.17742085358772527,0.010127125134019288
6430628N08Rik,0.03849336331759959,0.001956964287359275
6530403H02Rik,0.07290890534166049,0.00819961462434569
9330158H04Rik,0.18289200376071293,0.00531601859111568
9630002D21Rik,0.016929887853815613,0.004388872737762927
A2m,0.43552218121140024,0.3282985622850594
A330076C08Rik,0.10918193332407303,0.03683699199863355
A630012P03Rik,0.11089248747085868,-0.003348917404423965
A730046J19Rik,0.07425742722019339,-0.003656534500772948
A830009L08Rik,0.15264535973585666,-0.00452240924399906
A830019P07Rik,0.12606585030510958,0.008131573626900462
A830036E02Rik,0.6556402532279817,0.05342649086041016
AW551984,0.08085627428099627,0.03299903375046522
Abca8a,0.2127853361470878,0.033653859546256
Abcc9,0.09513524586711097,0.0034006748665623707
Abhd12b,0.09006276410538086,-0.0002772119697923576
Abi3bp,0.3151632223080451,0.07259172256410898
Acsbg1,0.3205442987106847,0.18841513571501445
Acta2,0.6391393800052733,0.2596526714725889
Actn2,0.18607257130650035,0.017986867851527328
Acvr1c,0.10454076604892246,0.005054037141789784
Adad1,0.11148235615100456,-6.933218621729898e-06
Adam12,0.26394699357962964,0.029219099731806746
Adam18,0.02728562960967638,0.0018697374794374023
Adam33,0.1869065065789083,0.01528542604894676
Adamts12,0.13766982216445597,0.00180742393130264
Adamts16,0.42367394448032186,0.22882729525677906
Adamts18,0.5054317028164571,0.05936444045141486
Adamts19,0.12482798968994749,-0.003284313581761094
Adamts2,0.299572906428198,0.07152428388429921
Adamts9,0.18291640397098377,0.033570320787676036
Adamtsl1,0.4346647580905,0.07533013773551275
Adamtsl3,0.3651009491914445,0.12054715868342898
Adcy2,0.3889395021178697,0.09721827328270705
Adcy7,0.1313107026235683,0.021735525364851207
Adcy8,0.43845344497376215,0.06982475643994836
Adcyap1,0.3262002864697262,0.049639447044166445
Adgrd1,0.14667915806291826,-0.0019848251636060167
Adgrf5,0.11766104288472751,0.04869764305851491
Adgrg2,0.19188316830021185,0.011897032049878008
Adgrg6,0.3108549149203612,0.06489747269199551
Adgrl2,0.16247063557983638,0.03550438946047657
Adgrv1,0.582021294268765,0.24034643294735394
Adh5,0.3790681145690789,0.029254944303289506
Adora1,0.6139089269245185,0.09293928972405446
Adora2a,0.17866856391109587,0.003033850694677214
Adra1a,0.17557782611141695,0.04629069386340229
Adra1b,0.28380877603216614,0.022696424364942947
Adra2a,0.22018174092344434,0.03651999626599609
Aff2,0.29704210717039764,0.015762680829277304
Agt,0.26064163091363024,0.15843798291891725
Agtr1a,0.12528553446820662,0.0007789561986941575
Agtr2,0.07109456528471192,-0.008369926519900112
Akain1,0.2827433000053794,0.028546198292935195
Akr7a5,0.3847581144713756,0.03164303262375401
Aldh1a3,0.16150872040903205,0.00642227937436593
Aldh1l1,0.30294085607621773,0.15424329189051042
Aldh3b2,0.2302556762862396,0.012110697891865235
Alk,0.0681442799526806,0.03981835246434319
Alox8,0.1842858353755281,0.02348812651670518
Alpk2,0.21053811748200985,0.019015625953298688
Amigo2,0.20634558735774244,0.02419027181412007
Angpt1,0.2504575697974746,0.0060855326127388434
Ankfn1,0.17809062104069348,0.059765956989255686
Ankrd63,0.38520149648283136,0.0008971275879454667
Ano1,0.2873673735048364,0.026605235452323524
Ano2,0.2357956169726008,0.08103491992966758
Antxr2,0.15507051221978552,0.01777915585798889
Anxa2,0.5377985229834412,0.15258476072856983
Apela,0.0694014160010428,0.010326718591620297
Apex1,0.2751158784240938,0.022706684664676364
Apold1,0.06894163309530411,0.0034036316602852087
Aqp1,0.7765252708434534,0.3851748951700355
Aqp4,0.2495482070349542,0.09531030480712668
Aqp6,0.40688158313284023,0.07771141997770542
Ar,0.2714578676792732,0.028610536041576505
Arhgap15,0.07514590230758628,0.0016692557562140084
Arhgap22,0.04249499537752467,0.024562075837265013
Arhgap25,0.05464188670361951,0.011363296731628019
Arhgap28,0.3465788374581548,0.06528353228158107
Arhgap36,0.17231676743955815,0.04912943489852394
Arhgef26,0.34252396016672587,0.1025174276491891
Arhgef38,0.05776574048129748,0.008684568071809366
Arntl,0.329482685723138,0.03491578823608859
Arsj,0.03523025842122326,0.0038211034552068394
Arx,0.19405103522223371,0.0032742664537797517
Asb2,0.3830266594225278,0.07307815886791684
Asb4,0.22555675905059897,0.02560276338517497
Ascl1,0.1346311081891482,0.005428383092136413
Asic4,0.07995265645119909,0.03364920831257291
Atp10a,0.12976586402317924,0.0747176516800188
Atp6ap1l,0.1466586001668803,0.012511855210596447
Atp6v1c2,0.014319718070027456,0.0013465022915413627
Avpr1a,0.07780460178181157,0.0040828050190812315
B020031H02Rik,0.2425648239069397,-0.003872520181714922
B230323A14Rik,0.11683853428819037,0.02540096714362131
B930025P03Rik,0.11197237037555063,0.0016594025934554477
B9d2,0.29596014669608073,0.028987370141087123
Bace2,0.10812659491541014,0.0058633544855461765
Baiap3,0.1822627630673561,0.10287898076454945
Barhl1,0.663575363934948,0.14809736633354523
Barhl2,0.5576905737918996,0.16955439814822942
Barx2,0.3220315932952946,0.03173609991214149
Baz1a,0.1927384036216632,0.015625660464321796
Bcl11a,0.15731749631024566,0.015278272838679089
Bcl11b,0.43465863119687664,0.03627352091663275
Bcl6,0.41570996205425276,0.04389067147573099
Bdnf,0.46182402464226124,0.01083296560194535
Bhlhe22,0.55314011764174,0.183440769938599
Bhlhe23,0.06715600336504586,0.00048742700083876387
Blnk,0.10830470107613917,0.0005258945349351426
Bmp2,0.19487347180649872,0.018054687761220975
Bmp3,0.08585213456477096,0.006052692092898147
Bmp4,0.4278085063253636,0.12073239041036403
Bmp6,0.5122977276653936,0.1593846661685388
Bmpr1b,0.25410410786936677,0.011691316088063255
Bnc2,0.2532429651280773,0.054449913097191875
Boc,0.501509572219198,0.13625382990281257
Brs3,0.08588881336527683,-0.0008829108249552049
Bsx,0.0897494066666657,-0.0022892435361668946
Bves,0.0677753870333706,0.015572690489961844
C030029H02Rik,0.45959899309479574,0.08624738124616722
C130074G19Rik,0.2677810731760543,0.06742627429942145
C1ql1,0.28392587977878425,0.08912594770606996
C1ql2,0.07600398221725538,0.06561189604419024
C1ql3,0.18616569233293262,0.03219528937668903
C1qtnf7,0.34608156450315536,0.03252943107690352
C230014O12Rik,0.20691701510648777,-0.0007547076905993936
C7,0.05292486733381787,0.004594303419907474
C730002L08Rik,0.22584241237701697,0.004535457379045207
Cacng5,0.32832312003230757,0.18413416627529805
Calb1,0.5179731126878774,0.12503394182948097
Calb2,0.49417502858781526,0.16234287710104503
Calcr,0.09263555375313147,0.006045656204861872
Calcrl,0.22188919053807718,0.01217770410614453
Caln1,0.6423605298526335,0.150925930578347
Car12,0.6932749210483519,0.4243794291152241
Car3,0.12422072571036884,0.0012061446007717164
Car4,0.22805838768489722,0.06319301928278843
Car8,0.5496977402225645,0.13176502931593784
Cartpt,0.15353930500785973,0.09470938170480027
Casq2,0.1522112915685852,0.009521975968652636
Casr,0.09242772353052561,0.003557899872503521
Casz1,0.20852060604523143,0.018604559574278104
Catsperd,0.02786181822675396,0.009127841628759695
Cbln1,0.6978084210750883,0.36651145412153474
Cbln2,0.0529827304250619,0.06347006299634553
Cbln4,0.08897224286866823,0.03328397140914528
Ccbe1,0.338655389123604,0.07138005014742292
Ccdc141,0.212257483429498,0.07506029826113857
Ccdc187,0.4626504937591039,0.15274234419384375
Ccdc192,0.14826345736322272,-0.0015551310486768292
Ccdc3,0.459730895901436,0.17573745023494172
Ccdc42,0.12610717156811044,-0.0026260417184409686
Ccdc80,0.31033569418794177,0.034815207020574265
Cckar,0.1069725171296681,0.005553117154438258
Cckbr,0.5978209300602504,0.13944062452993958
Ccn2,0.42074798464091523,0.05798139508146969
Ccn3,0.5917449109833492,0.17656951592674786
Ccn4,0.22417433624090885,0.035633759848386716
Ccnb1,0.09726461548520528,0.0015387337714392996
Ccnd2,0.5313474767824125,0.18884800007350333
Cd247,0.048411128571075546,0.003140209674287798
Cd24a,0.5037906591539434,0.18894415274825563
Cd34,0.13086021690234723,0.0364315068374709
Cd36,0.1388687932224543,-0.003997160630647839
Cd44,0.12538100828305712,0.02284227352240768
Cd79a,0.04089682409167556,0.0013380455152793254
Cdc14a,0.1396730397363039,0.0026555689534543928
Cdh20,0.4706429655828818,0.11391476619479476
Cdh23,0.04833595197832015,0.010496438154095159
Cdh3,0.5813173434672166,0.2700833446917051
Cdh6,0.10817769729243144,0.03302900757338436
Cdh9,0.13488885921309735,0.0063459927646404984
Cdhr1,0.12241989260873377,-0.001897999276519405
Cdk15,0.09547308464897289,-0.002372404070844765
Cdkn1a,0.2930643330597819,0.026193700350158475
Cdkn1c,0.6291608507803624,0.2251278281463212
Cfap206,0.661912159720563,0.2666762228565046
Cftr,0.15444704534283807,0.016497655309164652
Cgnl1,0.6200269748042029,0.37719552601511547
Chat,0.18686769382313476,0.018268253932367348
Chn2,0.5939473875378163,0.2240252838649144
Chodl,0.13421673558734237,0.003973989670874584
Chrdl1,0.07906042137846166,0.006210905681846385
Chrm1,0.21722729649385344,0.008485785886041874
Chrm2,0.31291808528852366,0.03937992078313275
Chrm3,0.43171433988839997,0.033460422730200445
Chrna2,0.05601095024390243,0.009359721860905227
Chrna3,0.26489725338950854,0.0059743324239842025
Chrna4,0.12030454846957694,0.06141038610190863
Chrna5,0.06827769701651702,0.012795993297065345
Chrna6,0.22896211710409167,0.0071393581760748935
Chrna7,0.19755539194966726,0.016112277523019993
Chrnb3,0.1233844471939996,0.0029085477167134902
Chst9,0.3261784482337564,0.05849389765280644
Cidea,0.27532333784279023,0.03314687849562234
Cited1,0.1424422663317879,0.005505875184245061
Ckap2l,0.07445541781594273,0.006375304316586138
Cldn11,0.533896930067151,0.26043651968100273
Cldn5,0.201570923913052,0.09423809999414576
Clic5,0.13551657724675917,0.017019731849927063
Clic6,0.7956616380005753,0.6145242263667028
Clrn1,0.17713826212774017,-0.0019043309661589355
Clspn,0.07592822621336429,0.0017482399889699567
Cnga3,0.0714641882849805,-0.00027968643381972165
Cngb3,0.16129142433354446,0.008880424798937863
Cnih3,0.31811203992175763,0.1317872196494512
Cnmd,0.14733714775307719,0.013525671738707818
Cnpy1,0.5532043456811878,0.20632063002919848
Cnr1,0.5834988390649435,0.28015174037728857
Cntnap3,0.21812566088195876,0.006663860764327269
Cobll1,0.3601870339078247,0.11350569353666418
Coch,0.2910828530894885,0.031864577524023344
Col11a1,0.26403302578227816,0.03566331330350299
Col12a1,0.2970533665618148,0.024313252231965166
Col14a1,0.2958691378716674,0.01439560503478943
Col15a1,0.38304848415123066,0.02570879414708293
Col18a1,0.2124247069596174,0.04443392076232411
Col19a1,0.47472999395046567,0.036555537511074036
Col23a1,0.23544381751545015,0.06526909207643548
Col24a1,0.11134755304835797,0.10054880873738746
Col26a1,0.2568143783328752,0.02553098983997361
Col27a1,0.6590359961353622,0.2103292101349347
Col5a1,0.24209308497947662,0.044357444310400555
Col5a2,0.4830986862576047,0.012903577509058316
Col6a1,0.23098054567157336,0.08183092974787089
Col6a3,0.23011727872466275,0.02525719399490624
Col6a5,0.21214529805633564,0.13183610708172946
Col8a1,0.7238872808777951,0.4363572331624273
Colec12,0.43406115663740125,0.037855365988719615
Colgalt2,0.07991682033997773,0.005717671639453997
Comtd1,0.27267298783546,0.010811272816346564
Corin,0.06968620147574192,0.0020816277108636036
Coro1a,0.37711016538769987,0.033673516878050036
Coro6,0.3708514852828064,0.22120380671645756
Cp,0.41003954893978994,0.08815013600903718
Cpa6,0.20663306145109406,0.0037612332222275043
Cplx3,0.1275911506868476,0.003899711041640655
Cpne2,0.4129044169394447,0.27438931338638506
