gene,generated_moran_i,target_moran_i
1700057H15Rik,0.04846530890408705,-0.0012916091197259373
2610028E06Rik,0.05731228533595617,-0.004325244608950521
2900052N01Rik,0.16815169040418845,0.026803364401658626
4921534H16Rik,0.1497277493826589,0.0035569105691047867
4921539H07Rik,0.03444470039517498,-0.004643413029993391
4930426D05Rik,0.041823217793922576,0.017555152546410262
4930438E09Rik,0.023582886285772237,-0.002251485223445397
4930452B06Rik,0.12811475875090125,0.012643330336934065
4930467D21Rik,0.03270824128472995,-0.0048567634225005225
4930509J09Rik,0.011014246915641316,-0.0028803748273928203
5830418P13Rik,0.06658697233042572,0.006900251113674776
6430628N08Rik,0.1510058741478028,0.0077988121101708035
6530403H02Rik,0.05770862380164243,-0.002251485223445732
9330158H04Rik,0.0498605722599462,0.012027625934781067
9630002D21Rik,0.010303388814158527,-0.0016829286740789903
A2m,0.2020527420805958,0.12196834402817153
A330076C08Rik,0.05676563547023597,0.01654402652787047
A630012P03Rik,0.06257595828341152,0.004539888810989569
A730046J19Rik,0.10818104165467333,0.01775924502347234
A830009L08Rik,0.09047308308988797,-0.005411255411253642
A830019P07Rik,0.06163268361804674,-0.001568669977264085
A830036E02Rik,0.06289194651550184,0.00035611208420842285
AW551984,0.1456149826105566,0.021637516836827804
Abca8a,0.33922569075815223,0.03797228098280014
Abcc9,0.10352384349990598,0.0010649420083837554
Abhd12b,0.027911793372327687,0.0007700489388393663
Abi3bp,0.16695956907023418,0.05093007369948849
Acsbg1,0.2778918440202193,0.07871850011396693
Acta2,0.2808627895795053,0.08942139522019699
Actn2,0.1682561476659529,0.07247513328904076
Acvr1c,0.10001522954042583,0.01171126351077872
Adad1,0.060445826463910286,-0.002576258995293711
Adam12,0.2220021709708111,0.0005525216009028216
Adam18,0.15128364441867168,0.0019431256102163824
Adam33,0.08747591023065804,-0.005673839614406274
Adamts12,0.15061400876214454,-0.0015553375589279937
Adamts16,0.30192913524688364,0.11597087506593524
Adamts18,0.250259032719871,0.03457363381921108
Adamts19,0.076334087974361,0.024165989832449046
Adamts2,0.23273171701525694,0.026564290417379094
Adamts9,0.08127275670713631,0.015259175409379693
Adamtsl1,0.4281374941974715,0.04060246821628509
Adamtsl3,0.17655470918443067,0.03044222457713839
Adcy2,0.1442278087351109,0.0340224828077765
Adcy7,0.057143739160594925,0.01795336786376858
Adcy8,0.24263300224127918,0.05147465896116859
Adcyap1,0.38305544053771967,0.0840883688819452
Adgrd1,0.17160467385356792,-0.006366881138361964
Adgrf5,0.05238299508632333,0.047257498980817866
Adgrg2,0.13834590295063356,-0.0007895664526644249
