density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,1700057H15Rik,0.029095257074531686,0.03427660422479075,0.9820645675567955,0.9657233957752093
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,2610028E06Rik,0.022319649262654444,0.03188521323236349,0.986050219210841,0.9681147867676365
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,2900052N01Rik,0.09007572738142686,0.07532881626145875,0.9449980071741729,0.9326424870466321
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4921534H16Rik,0.04862495017935432,0.05978477481068155,0.9701076125946593,0.9426066161817457
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4921539H07Rik,0.11677959346353128,0.137106416899163,0.9306496612196095,0.8816261458748506
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4930426D05Rik,0.2714228776404942,0.18692706257473096,0.8624950179354325,0.8573136707851734
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4930438E09Rik,0.022718214428058988,0.03347947389398167,0.9856516540454364,0.9669190912714228
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4930452B06Rik,0.4129135113591072,0.39418094858509367,0.7748106815464328,0.7054603427660423
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4930467D21Rik,0.05221203666799522,0.05779194898365883,0.9677162216022319,0.9457951375049821
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,4930509J09Rik,0.03068951773614986,0.03507373455559984,0.9808688720605819,0.9657233957752093
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,5830418P13Rik,0.053806297329613395,0.055001992825827024,0.9673176564368274,0.950179354324432
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,6430628N08Rik,0.01514547628537266,0.022319649262654444,0.9904344360302909,0.9780789159027501
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,6530403H02Rik,0.02869669190912714,0.037863690713431646,0.981666002391391,0.9637305699481865
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,9330158H04Rik,0.03188521323236349,0.03347947389398167,0.9800717417297728,0.9669190912714228
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,9630002D21Rik,0.028298126743722597,0.027102431247508968,0.9832602630530092,0.9756875249103228
3,dense_gap3,32,2.348386946229994,01 IT-ET Glut,2509,A2m,0.016739736946990835,0.02072538860103627,0.9892387405340773,0.9792746113989638
