density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,1700057H15Rik,0.018636995827538246,0.00611961057023644,0.988317107093185,0.9938803894297635
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,2610028E06Rik,0.00611961057023644,0.005006954102920723,0.9955493741307372,0.9949930458970793
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,2900052N01Rik,0.09151599443671767,0.07260083449235048,0.9446453407510431,0.933240611961057
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4921534H16Rik,0.02114047287899861,0.019471488178025034,0.9866481223922114,0.9813630041724618
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4921539H07Rik,0.05034770514603616,0.0497913769123783,0.9691237830319889,0.9549374130737135
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4930426D05Rik,0.016411682892906815,0.011682892906815021,0.9897079276773296,0.9888734353268428
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4930438E09Rik,0.01196105702364395,0.009735744089012517,0.9924895688456189,0.9908205841446454
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4930452B06Rik,0.23866481223922115,0.17746870653685676,0.8653685674547983,0.8506258692628651
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4930467D21Rik,0.031432545201668986,0.02670375521557719,0.980528511821975,0.9741307371349096
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,4930509J09Rik,0.018358831710709317,0.010570236439499305,0.988317107093185,0.9894297635605007
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,5830418P13Rik,0.06564673157162726,0.08539638386648123,0.96105702364395,0.9235048678720446
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,6430628N08Rik,0.011404728789986092,0.019193324061196105,0.9927677329624478,0.9816411682892907
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,6530403H02Rik,0.028372739916550763,0.013073713490959666,0.9827538247566064,0.9872044506258693
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,9330158H04Rik,0.028650904033379693,0.02920723226703755,0.9821974965229485,0.9713490959666203
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,9630002D21Rik,0.010848400556328233,0.005563282336578581,0.9930458970792768,0.9947148817802504
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A2m,0.017524339360222532,0.010570236439499305,0.9888734353268428,0.9894297635605007
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A330076C08Rik,0.02420027816411683,0.02447844228094576,0.9847009735744089,0.9769123783031989
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A630012P03Rik,0.006397774687065368,0.0025034770514603616,0.9952712100139082,0.9974965229485396
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A730046J19Rik,0.022809457579972183,0.013908205841446454,0.9858136300417246,0.9860917941585535
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A830009L08Rik,0.07621696801112657,0.04506258692628651,0.9535465924895689,0.957162726008345
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A830019P07Rik,0.025869262865090403,0.016968011126564674,0.9838664812239221,0.9835883171070932
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,A830036E02Rik,1.6189151599443672,1.144923504867872,0.6169680111265646,0.6108484005563283
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,AW551984,0.019749652294853964,0.013630041724617525,0.9874826147426982,0.9863699582753824
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Abca8a,0.06620305980528512,0.04951321279554938,0.9618915159944367,0.96105702364395
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Abcc9,0.04394993045897079,0.026147426981919332,0.9757997218358831,0.9752433936022253
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Abhd12b,0.022253129346314324,0.012795549374130737,0.9860917941585535,0.9874826147426982
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Abi3bp,0.08678720445062586,0.09262865090403338,0.949374130737135,0.9223922114047288
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Acsbg1,0.6367176634214187,0.41307371349095967,0.709874826147427,0.7349095966620306
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Acta2,0.03393602225312935,0.02141863699582754,0.9794158553546592,0.9796940194714882
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Actn2,0.4461752433936022,0.24895688456189152,0.7885952712100139,0.8292072322670375
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Acvr1c,0.10959666203059805,0.10069541029207232,0.9354659248956885,0.9112656467315716
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adad1,0.012517385257301807,0.00611961057023644,0.99221140472879,0.9941585535465924
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adam12,0.022809457579972183,0.018358831710709317,0.9863699582753824,0.9833101529902643
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adam18,0.03477051460361613,0.016411682892906815,0.9788595271210014,0.9841446453407511
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adam33,0.12155771905424201,0.04144645340751043,0.9413073713490959,0.9657858136300417
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamts12,0.022253129346314324,0.02420027816411683,0.9860917941585535,0.9771905424200278
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamts16,0.3638386648122392,0.18136300417246176,0.8214186369958275,0.8617524339360223
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamts18,0.1168289290681502,0.08456189151599444,0.9337969401947149,0.929346314325452
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamts19,0.022531293463143254,0.020027816411682893,0.9860917941585535,0.980528511821975
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamts2,0.14297635605006953,0.07037552155771905,0.9232267037552155,0.9413073713490959
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamts9,0.06008344923504868,0.03532684283727399,0.9660639777468707,0.9696801112656467
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamtsl1,0.14464534075104313,0.04645340751043116,0.9257301808066759,0.9630041724617524
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adamtsl3,0.014464534075104311,0.010848400556328233,0.9908205841446454,0.9897079276773296
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adcy2,1.9858136300417246,1.4322670375521558,0.37468706536856744,0.38970792767732965
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adcy7,0.06286509040333797,0.0525730180806676,0.9627260083449235,0.9541029207232267
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adcy8,1.9162726008344924,1.6356050069541028,0.4152990264255911,0.3749652294853964
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adcyap1,0.09874826147426982,0.05702364394993046,0.9424200278164117,0.9471488178025035
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adgrd1,0.04422809457579972,0.035048678720445064,0.9735744089012517,0.968289290681502
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adgrf5,0.017246175243393603,0.017524339360222532,0.9902642559109874,0.9849791376912378
5,medium_gap5,101,8.854363135565341,01 IT-ET Glut,3595,Adgrg2,0.04478442280945758,0.03031988873435327,0.972183588317107,0.9702364394993046
