density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,1700057H15Rik,0.012243878060969516,0.010994502748625687,0.9917541229385307,0.9892553723138431
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,2610028E06Rik,0.00849575212393803,0.008995502248875561,0.9942528735632183,0.9910044977511244
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,2900052N01Rik,0.10169915042478761,0.07946026986506746,0.9385307346326837,0.9270364817591205
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4921534H16Rik,0.01999000499750125,0.02798600699650175,0.9875062468765617,0.9730134932533733
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4921539H07Rik,0.06671664167916042,0.06321839080459771,0.9600199900049975,0.9417791104447776
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4930426D05Rik,0.013993003498250875,0.0239880059970015,0.9910044977511244,0.9770114942528736
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4930438E09Rik,0.01199400299850075,0.014992503748125937,0.9920039980009995,0.9852573713143429
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4930452B06Rik,0.2383808095952024,0.13543228385807096,0.8658170914542729,0.8800599700149925
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4930467D21Rik,0.023738130934532732,0.030984507746126936,0.9850074962518741,0.9697651174412794
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,4930509J09Rik,0.013993003498250875,0.019490254872563718,0.9907546226886557,0.9805097451274363
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,5830418P13Rik,0.07896051974012994,0.059470264867566215,0.9525237381309345,0.9435282358820589
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,6430628N08Rik,0.0074962518740629685,0.009995002498750625,0.9947526236881559,0.9900049975012494
3,dense_gap3,107,9.42359190346709,01 IT-ET Glut,4002,6530403H02Rik,0.01999000499750125,0.01899050474762619,0.9877561219390305,0.9832583708145927
