gene,generated_moran_i,target_moran_i
1700057H15Rik,0.04643453139763191,-0.005966148988507951
2610028E06Rik,0.10393408311093102,0.03819624539985449
2900052N01Rik,0.2391765409530323,0.02725120635681359
4921534H16Rik,0.13547878847159817,-0.002165125334427709
4921539H07Rik,0.3501092273570763,0.021880232706889796
4930426D05Rik,0.30705064106413804,0.2574124707246778
4930438E09Rik,0.10869372872911187,-0.0026840583770902995
4930452B06Rik,0.240095282282282,0.06038553323298231
4930467D21Rik,0.1411984852417824,0.009650154359470016
4930509J09Rik,0.03392710730250054,-0.00820025240880151
5830418P13Rik,0.19633958608206706,0.04305116033756877
6430628N08Rik,0.15311561529137135,0.007810335272928992
6530403H02Rik,0.12917514722861578,0.007930066619324688
9330158H04Rik,0.2844719480054868,0.016841447950705735
9630002D21Rik,0.1778515758049333,0.005039471537008347
A2m,0.189673496670943,0.05791281714581671
A330076C08Rik,0.14218860674693393,0.05506287429737511
A630012P03Rik,0.08841252961696916,-0.00141341252407656
A730046J19Rik,0.043455513505295265,0.033658782685752356
A830009L08Rik,0.10022621453039438,0.024805662397149958
A830019P07Rik,0.2778253202169796,0.008493703385920556
A830036E02Rik,0.4950689362814921,0.16476209393514915
AW551984,0.7515521805578982,0.19154072910969747
Abca8a,0.7347800205635747,0.36296352496315987
Abcc9,0.11403426756948627,0.011007329194484905
Abhd12b,0.0541009481070753,0.013625605847885415
Abi3bp,0.6620576025177053,0.47026435743372985
Acsbg1,0.26614883179198656,0.13462166590617103
Acta2,0.6318874343137192,0.07720260939911751
Actn2,0.6489758524464974,0.20801618235578948
Acvr1c,0.5782116524829837,0.13120481416508803
Adad1,0.16443582715591845,0.004443465168373139
Adam12,0.4702828499820745,0.14784014474907706
Adam18,0.09748349260837524,7.427213309590678e-05
Adam33,0.4012275885877402,0.02976920343803449
Adamts12,0.29507760580302556,0.03980623617612113
Adamts16,0.24077256373674996,0.09192566127480638
Adamts18,0.25161637000784715,0.056653454580432173
Adamts19,0.8396707380927612,0.2811986582341733
Adamts2,0.46703360690605034,0.09492647356522799
Adamts9,0.3820025580320498,0.10363976856056771
Adamtsl1,0.4131780800697588,0.052175805606732274
Adamtsl3,0.44677148866935995,0.10191983644265512
Adcy2,0.5893545914472335,0.33039916071991104
Adcy7,0.051521588549076416,0.010918759075628177
Adcy8,0.48308726552942843,0.2300255188919588
Adcyap1,0.3255749334271381,0.10933771356539888
Adgrd1,0.28184488410136566,0.015053241796853278
Adgrf5,0.07917491145526905,0.058366233125777475
Adgrg2,0.45908737190682086,0.01811200197928234
Adgrg6,0.3520856553441649,0.06386646081503745
Adgrl2,0.4986487774302458,0.3413963287680677
Adgrv1,0.14425800629994615,0.064885452899241
Adh5,0.2891323698266967,0.024808309025183196
