density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,1700057H15Rik,0.024696197569580556,0.026656213249705997,0.9843198745589965,0.9745197961583693
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,2610028E06Rik,0.018816150529204233,0.018816150529204233,0.9882399059192474,0.9811838494707957
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,2900052N01Rik,0.09800078400627205,0.08780870246961976,0.9408075264602117,0.9192473539788318
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4921534H16Rik,0.03880831046648373,0.03841630733045864,0.9756958055664445,0.9635437083496668
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4921539H07Rik,0.0995687965503724,0.11642493139945119,0.9388475107800862,0.9008232065856527
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4930426D05Rik,0.26342610740885924,0.28890631125049,0.8655429243433947,0.8149745197961583
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4930438E09Rik,0.02195217561740494,0.021168169345354763,0.9862798902391219,0.9788318306546452
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4930452B06Rik,0.3547628381027048,0.408859270874167,0.8055664445315562,0.7012936103488828
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4930467D21Rik,0.05096040768326147,0.051744413955311645,0.968639749117993,0.9506076048608388
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,4930509J09Rik,0.02195217561740494,0.025872206977655823,0.9862798902391219,0.9749117992943943
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,5830418P13Rik,0.04037632301058409,0.051352410819286556,0.9749117992943943,0.9525676205409643
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,6430628N08Rik,0.01764014112112897,0.013720109760878087,0.9890239121912975,0.9862798902391219
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,6530403H02Rik,0.01803214425715406,0.033320266562132494,0.9886319090552724,0.9666797334378675
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,9330158H04Rik,0.029400235201881616,0.027832222657781264,0.9811838494707957,0.9729517836142689
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,9630002D21Rik,0.026264210113680908,0.03057624460995688,0.9843198745589965,0.9749117992943943
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A2m,0.01960015680125441,0.018816150529204233,0.9874558996471972,0.9811838494707957
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A330076C08Rik,0.04900039200313602,0.029400235201881616,0.9698157585260682,0.9713837710701686
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A630012P03Rik,0.012936103488827911,0.012544100352802822,0.9921599372794982,0.9874558996471972
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A730046J19Rik,0.023520188161505293,0.032928263426107406,0.9851038808310466,0.9674637397099177
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A830009L08Rik,0.10858486867894943,0.14112112896903176,0.9337514700117601,0.8812230497843982
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A830019P07Rik,0.032144257154057235,0.038024304194433554,0.9800078400627205,0.9627597020776166
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,A830036E02Rik,0.9082712661701293,2.28812230497844,0.6515092120736966,0.44453155625245
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,AW551984,0.033320266562132494,0.03567228537828303,0.9792238337906704,0.9651117208937672
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Abca8a,0.07173657389259114,0.07683261466091729,0.9564876519012152,0.9313994511956095
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Abcc9,0.07526460211681693,0.06585652685221481,0.9549196393571149,0.9521756174049393
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Abhd12b,0.0199921599372795,0.03920031360250882,0.9874558996471972,0.9615836926695414
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Abi3bp,2.832222657781262,2.6025088200705606,0.613484907879263,0.6068208545668365
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Acsbg1,0.644453155625245,0.7491179929439435,0.6981575852606821,0.6452371618972952
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Acta2,0.032928263426107406,0.032536260290082324,0.9800078400627205,0.9678557428459428
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Actn2,0.9702077616620933,1.5150921207369659,0.5648765190121521,0.3680909447275578
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Acvr1c,0.3159545276362211,0.2152097216777734,0.8341826734613876,0.8306546452371619
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adad1,0.013720109760878087,0.01528812230497844,0.991375931007448,0.9851038808310466
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adam12,0.01803214425715406,0.010192081536652292,0.9886319090552724,0.9901999215993728
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adam18,0.032144257154057235,0.033320266562132494,0.9800078400627205,0.969031752254018
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adam33,0.11250490003920031,0.3328106624852999,0.9384555076440612,0.8235985887887103
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamts12,0.023128185025480204,0.036456291650333206,0.9854958839670718,0.964719717757742
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamts16,0.2602900823206586,0.4947079576636613,0.8643669149353195,0.7436299490395923
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamts18,0.2128577028616229,0.31477851822814584,0.8808310466483732,0.7851822814582516
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamts19,0.01920815366522932,0.01803214425715406,0.9878479027832223,0.9827518620148962
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamts2,0.03920031360250882,0.06428851430811447,0.9756958055664445,0.9462955703645629
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamts9,0.028616228929831438,0.029400235201881616,0.982359858878871,0.9709917679341434
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamtsl1,0.11564092512740103,0.22422579380635044,0.9337514700117601,0.839670717365739
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adamtsl3,0.01764014112112897,0.025088200705605645,0.9890239121912975,0.9753038024304195
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adcy2,5.302234417875343,6.164641317130537,0.11877695021560172,0.07761662093296746
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adcy7,0.1093688749509996,0.17169737357898862,0.9392395139161114,0.8929831438651509
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adcy8,0.5535084280674245,0.7408859270874167,0.7353978831830654,0.6174049392395139
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adcyap1,0.24892199137593102,0.26381811054488435,0.8706389651117209,0.8306546452371619
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adgrd1,0.03528028224225794,0.09447275578204625,0.9780478243825951,0.9188553508428068
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adgrf5,0.03410427283418267,0.03410427283418267,0.9807918463347707,0.9717757742061937
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adgrg2,0.0431203449627597,0.047432379459035674,0.973343786750294,0.9533516268130146
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adgrg6,0.02156017248137985,0.032144257154057235,0.986671893375147,0.973343786750294
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adgrl2,2.3692669541356333,2.35672285378283,0.4460995687965504,0.41042728341826734
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adgrv1,0.023520188161505293,0.024304194433555467,0.9851038808310466,0.9760878087024696
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adh5,0.29047432379459037,0.4562916503332027,0.8349666797334379,0.6769894159153274
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adora1,0.6228929831438651,1.0607604860838886,0.6958055664445315,0.48725989807918463
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adora2a,0.027832222657781264,0.038024304194433554,0.982359858878871,0.9627597020776166
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adra1a,0.09564876519012153,0.14386515092120736,0.9427675421403371,0.884359074872599
5,medium_gap5,31,2.2700640329181714,01 IT-ET Glut,2551,Adra1b,0.19404155233241865,0.4347314778518228,0.8918071344570757,0.7306938455507644
