gene,pearson_r,spearman_rho,generated_mean,target_mean,generated_variance,target_variance,generated_zero_prop,target_zero_prop,generated_moran_i,target_moran_i
1700057H15Rik,-0.004678069780022434,-0.005014049509825639,0.0056568196103079825,0.0056568196103079825,0.0083185436261606,0.005624820002205104,0.9956002514142049,0.994343180389692,0.025222303635555072,0.010409768627214164
2610028E06Rik,0.021035493068383603,0.016772321587199438,0.013289036544850499,0.013648199694711323,0.02622189302248021,0.01723313941334192,0.9916494567657358,0.9876986621172668,0.13145889740844893,0.004214398241413017
2900052N01Rik,0.07930461946923541,0.06271062380939192,0.06716350902397414,0.08224836131812877,0.13735850725061213,0.10780825186608878,0.9596839364281224,0.9307713028643261,0.22615737028766128,0.02952150288513237
4921534H16Rik,-0.01239145122954616,-0.012182972453987783,0.021549788991649457,0.02280686001616234,0.04299434772757512,0.024441686051531582,0.9864415910927539,0.9782706294334201,0.13497932632599866,-0.01250001374425374
4921539H07Rik,0.004882919291430725,0.012677284994776694,0.025410792852653317,0.024872048127862083,0.05098399439909304,0.025510500374299257,0.9841968214061237,0.9757564873843944,0.20854184832490189,0.009949839945876436
4930426D05Rik,0.0369048513472457,0.017536863540643932,0.019035646942623687,0.025410792852653317,0.03806810118058397,0.03320541848097624,0.9881476160545928,0.9777318847086289,0.20585586692227764,0.006018082371831849
4930438E09Rik,-0.00569657093870767,-0.006307855706446144,0.007183262997216486,0.007811798509472928,0.012519110977841674,0.007750774313521289,0.9949717159019484,0.9921882014905271,0.07896085300773836,-0.0005875418248646341
4930452B06Rik,0.041133185736617485,0.045562275595054796,0.08934183352788004,0.09742300439974859,0.181745970695857,0.11792188562684028,0.946394899883272,0.9155068689952411,0.3403436239009353,0.012184124018365737
4930467D21Rik,-0.003232409974454452,-0.0053755427242061435,0.013737990482176528,0.018407111430367246,0.026119968344817,0.019684523853525954,0.9911107120409446,0.9824010056568196,0.11187473737538219,0.006383098111592768
4930509J09Rik,0.0008844098078063171,0.0047583259028595275,0.007003681422286074,0.011313639220615965,0.011444169242081501,0.012442711812717807,0.9948819251144833,0.9893148962916405,0.07052545630283794,0.007617747378349623
5830418P13Rik,0.004025005359282872,0.011408340503174316,0.019843764029810543,0.017060249618389152,0.03902438072635466,0.019283339550368105,0.9875190805423364,0.9840172398311933,0.12609412938831782,0.000379984218077626
6430628N08Rik,0.009380943113429676,0.0030806538755943484,0.015354224656550237,0.01553380623148065,0.03074206946069228,0.01636999654502479,0.9903923857412229,0.9850049384933106,0.15185008014635762,0.0020557363614162093
6530403H02Rik,-0.007197131984328017,-0.008035965299535206,0.008260752446798959,0.011313639220615965,0.014837030688236913,0.011365222363132754,0.994343180389692,0.9887761515668493,0.17059469638107533,0.0010800476710695086
