density_gap,density_name,target_slice,target_z,class,n_spots,gene,generated_mean,target_mean,generated_zero_prop,target_zero_prop
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,1700057H15Rik,0.013141426783479349,0.014392991239048811,0.9915519399249061,0.9856070087609512
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,2610028E06Rik,0.02127659574468085,0.01376720901126408,0.9865456821026283,0.9865456821026283
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,2900052N01Rik,0.07384230287859825,0.11889862327909888,0.954630788485607,0.89549436795995
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4921534H16Rik,0.02909887359198999,0.027847309136420525,0.9818523153942428,0.9724655819774718
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4921539H07Rik,0.1367334167709637,0.14267834793491865,0.9208385481852316,0.8867334167709637
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4930426D05Rik,0.0344180225281602,0.024405506883604506,0.9787234042553191,0.9759073842302879
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4930438E09Rik,0.025657071339173967,0.015331664580725907,0.9840425531914894,0.9849812265331664
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4930452B06Rik,0.21526908635794745,0.29161451814768463,0.8739048811013768,0.7719023779724656
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4930467D21Rik,0.03128911138923655,0.04599499374217772,0.980287859824781,0.9561952440550688
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,4930509J09Rik,0.016270337922403004,0.020337922403003753,0.9896745932415519,0.9799749687108886
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,5830418P13Rik,0.05225281602002503,0.0951188986232791,0.9680851063829787,0.918648310387985
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,6430628N08Rik,0.011889862327909888,0.013141426783479349,0.9921777221526908,0.987171464330413
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,6530403H02Rik,0.018460575719649562,0.018147684605757195,0.9884230287859824,0.9827909887359199
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,9330158H04Rik,0.022841051314142678,0.02346683354192741,0.9856070087609512,0.977784730913642
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,9630002D21Rik,0.011576971214017523,0.013141426783479349,0.9928035043804756,0.9868585732165206
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,A2m,0.036921151439299124,0.020963704630788487,0.976846057571965,0.9790362953692116
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,A330076C08Rik,0.06351689612015018,0.028785982478097622,0.9612015018773467,0.9730913642052565
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,A630012P03Rik,0.01877346683354193,0.01376720901126408,0.9881101376720901,0.986232790988736
10,sparse_gap10,56,4.791846418988289,01 IT-ET Glut,3196,A730046J19Rik,0.014392991239048811,0.008448060075093867,0.9909261576971214,0.9915519399249061
