gene,generated_moran_i,target_moran_i
1700057H15Rik,0.14156275033688348,0.030764534610674098
2610028E06Rik,0.07112932940305483,0.007248731656310505
2900052N01Rik,0.19299153352982615,0.028357694794288
4921534H16Rik,0.10760904853232967,0.008284265773729845
4921539H07Rik,0.16650577337117325,0.0040467339757079045
4930426D05Rik,0.15547261214627495,0.0013921216168794712
4930438E09Rik,0.16538377749283925,0.004441988850053466
4930452B06Rik,0.18892280563790212,0.013744008243957937
4930467D21Rik,0.05612530611904475,0.011057397686073249
4930509J09Rik,0.06871686576337688,0.00285966299489262
5830418P13Rik,0.06809781871636249,0.008060767227386854
6430628N08Rik,0.42472034970768824,-0.0055687523752512656
6530403H02Rik,0.05100541809581533,0.020702184046081224
9330158H04Rik,0.22173779650749392,0.01909636064586817
9630002D21Rik,0.037420564487870775,-0.004743151865954218
A2m,0.26477924105989814,0.06986629095026405
A330076C08Rik,0.09737337375520444,0.08731283468609717
A630012P03Rik,0.20946526214234926,-0.0014175976142690788
A730046J19Rik,0.2165430363469676,-0.0034779044085857863
A830009L08Rik,0.08082731585458815,0.007547862861101257
A830019P07Rik,0.08591128894756941,0.01561724796340873
A830036E02Rik,0.5630766816962354,0.19625465897133434
AW551984,0.6920627268586096,0.08478639126959005
Abca8a,0.7880883972908886,0.45800635781822513
Abcc9,0.1322154820246585,0.010026163136559268
Abhd12b,0.0810622656013324,0.008116674736955523
Abi3bp,0.490278269003005,0.13318540644181814
Acsbg1,0.4431737033113624,0.2727111665235971
Acta2,0.5135590101715288,0.25513924749384165
Actn2,0.655581290886241,0.24647831382099147
Acvr1c,0.4488877955388716,0.08070067323153432
Adad1,0.04482759999826985,-0.0017422848967919074
Adam12,0.5423396446393747,0.19416918342866218
Adam18,0.03508686345466806,0.0033230286971128063
Adam33,0.32862871544107153,0.03305212980401038
Adamts12,0.1855246870976889,0.12026163095564937
Adamts16,0.13282471561888304,0.04109559004092114
Adamts18,0.10405103812079051,0.016405441061306
Adamts19,0.8192897921393031,0.2266269644048545
Adamts2,0.4045571090699662,0.2035250980118591
Adamts9,0.38995789821392335,0.10875443144206383
Adamtsl1,0.48181317508821503,0.0742766250593483
Adamtsl3,0.44969200623058075,0.25008955894166535
Adcy2,0.823203578702097,0.41272629529448995
Adcy7,0.10880569275400596,0.027790970439237728
Adcy8,0.49595237396986463,0.257563174409962
Adcyap1,0.27891679348981757,0.12710542684216822
Adgrd1,0.15608523411548986,0.01962374495724122
Adgrf5,0.11045301651719568,0.0753151983400562
Adgrg2,0.25034257873790833,-0.005613220299121063
Adgrg6,0.3667087980174303,0.10830025788681069
Adgrl2,0.20293559183373783,0.0631793288034352
Adgrv1,0.1974354936650576,0.1296542187044242
Adh5,0.3063808306705936,0.013900514881781668
Adora1,0.2427545208696978,0.10271136290211216
Adora2a,0.2918628752901105,0.07149362622756264
Adra1a,0.7336362129888965,0.2629873345620977
Adra1b,0.1870795585690378,0.029245444309898887
Adra2a,0.22660774639850725,0.06348869288749676
Aff2,0.4715820095352053,0.04749368615969403
Agt,0.8373627846748541,0.4705567764271417
Agtr1a,0.16961891356954506,0.018424693359637086
Agtr2,0.10339711753176044,0.006766629557472473
Akain1,0.33405738782809385,0.08972227372360161
Akr7a5,0.2392804516369043,0.021959454588523383
Aldh1a3,0.1990437156263047,0.04294035348609045
Aldh1l1,0.25687718603326964,0.1105706289058135
Aldh3b2,0.14328104182872456,0.0031256090725821422
Alk,0.176658603261532,0.12696418311026472
Alox8,0.06968961285088825,0.013575936319216102
Alpk2,0.16188337041463452,0.00727455508096634
Amigo2,0.6737141702749795,0.05803392230492687
Angpt1,0.2541985795257355,0.053200720844977824
Ankfn1,0.8042542682068579,0.18685785322205456
Ankrd63,0.7800346943046824,0.18472052041215042
Ano1,0.14200892382867594,0.05593312574089431
Ano2,0.32573516317402346,0.024439600951978963
Antxr2,0.2881233804500965,0.15236824414388422
Anxa2,0.5678682306483901,0.23263538953401977
Apela,0.09192437193169506,0.006866934942376201
Apex1,0.5041665853762309,0.03369902361378701
Apold1,0.4927721432902841,0.16257517724889825
Aqp1,0.4753801078939398,0.37655119788242253
Aqp4,0.148598874818111,0.07481614555499158
Aqp6,0.1079449074076591,0.011529334091042533
Ar,0.18221803107738974,0.024517637140049776
Arhgap15,0.0530884938246959,0.015790154761433348
Arhgap22,0.4538088716774289,0.08751147328679541
Arhgap25,0.06407162489893926,0.012596700440870585
Arhgap28,0.2053530023233303,0.08714820976962732
Arhgap36,0.07403380966433933,0.0056705019339113975
Arhgef26,0.26222802961175834,0.06281985399019374
Arhgef38,0.08419134110806827,0.00040440099240816803
Arntl,0.3251663980367583,0.024486558008887407
Arsj,0.11058021657241603,0.011446372768032304
Arx,0.5684870485963996,0.11681219664663789
Asb2,0.228164943369146,0.11829817751839293
Asb4,0.2828289129370356,0.025763297986777123
Ascl1,0.18957441981299697,0.07964939465481762
Asic4,0.3691475830996615,0.11600269197833123
Atp10a,0.27436775723237433,0.050395385974651916
Atp6ap1l,0.22473681151639563,0.11785217233901965
Atp6v1c2,0.5768663671348689,0.02533361418947441
Avpr1a,0.06833223598480907,0.012904377752464929
B020031H02Rik,0.4072378700735657,0.04156546357542133
B230323A14Rik,0.258152432475752,-0.002125852947755806
B930025P03Rik,0.200455496137437,0.00349083528025344
B9d2,0.43460127227708,0.02350312940403162
Bace2,0.17772975219039172,0.01202429665602706
Baiap3,0.7435414523432435,0.04745870969848993
Barhl1,0.19458834271436407,0.003735783002435075
Barhl2,0.3043874586162939,0.18819609003142987
Barx2,0.1507977626038809,0.006893070297703482
Baz1a,0.2384862615628048,0.015266518335279151
Bcl11a,0.7265166366375363,0.29670097943997203
Bcl11b,0.6316379863775434,0.15637942906221045
Bcl6,0.3799009688560546,0.05345318640990078
Bdnf,0.37530833043990885,0.02915560885940543
Bhlhe22,0.3175130789952711,0.09463038622234124
Bhlhe23,0.038256518099654954,0.01590728782183919
Blnk,0.06746140211208759,0.006227074280715948
Bmp2,0.26406662970524947,0.01604758583983484
Bmp3,0.33524445795550767,0.02918768395037779
Bmp4,0.3750768526906652,0.15720950981631926
Bmp6,0.6858532454011099,0.34865928828865383
Bmpr1b,0.11380184787594382,0.042578277632785405
Bnc2,0.6203887619024638,0.2595430792630838
Boc,0.278478746403984,0.08665363433954347
Brs3,0.09299783108031821,0.0009053581686792032
Bsx,0.10319541936081279,0.0014499532273156326
Bves,0.14356372698605427,0.014938734073936175
C030029H02Rik,0.06950210847821842,0.008896671080447631
C130074G19Rik,0.28368521813843395,0.0702868213185001
C1ql1,0.16548237693580792,0.0040797253462912676
C1ql2,0.2991765984416041,0.011552746192787507
C1ql3,0.21527842838050132,0.004581634945597623
C1qtnf7,0.22354600636334218,0.0360480790384255
C230014O12Rik,0.257959069839557,0.05122598908171817
C7,0.042347721025806535,-0.003187430774910859
C730002L08Rik,0.1471447036122024,0.01213054056107437
Cacng5,0.49257975283370053,0.16503331822137204
Calb1,0.5918182231724054,0.06414814149780083
Calb2,0.5817771320300935,0.24192178435350145
Calcr,0.08505354985009987,0.000558436852081209
Calcrl,0.1068203647008908,0.0414940370933087
Caln1,0.35595218706924003,0.01377168288796158
Car12,0.7510334102966131,0.19622667688428508
Car3,0.1202077830254011,0.02145009029485568
Car4,0.1527278469298888,0.0804851435300641
Car8,0.4265291786715303,0.02528852345759906
Cartpt,0.6821541535186834,0.050054205126995634
Casq2,0.19301562386074575,0.010673807638411945
Casr,0.0605503536715856,-0.0018930238603968024
Casz1,0.5400101682786028,0.10191866993542144
Catsperd,0.2255455700130219,-0.0027683009369244447
Cbln1,0.26364638688781583,0.06978610823827368
