gene,pearson_r,spearman_rho,generated_mean,target_mean,generated_variance,target_variance,generated_zero_prop,target_zero_prop,generated_moran_i,target_moran_i
1700057H15Rik,0.018149180450820774,0.0257360809250957,0.003966597077244259,0.00407098121085595,0.0058297775898814965,0.004054408322836536,0.9968684759916493,0.9959290187891441,0.09304482938220753,0.009344287407379163
2610028E06Rik,0.01391692918739242,0.01811750406490115,0.011064718162839248,0.009498956158663883,0.021380703535985285,0.010452567326675453,0.992901878914405,0.9909185803757828,0.07576037094944778,-0.003544254710992807
2900052N01Rik,0.03747023596468859,0.04760333199866152,0.049269311064718165,0.048643006263048016,0.09986898592666525,0.06109941117760401,0.9700417536534447,0.9573068893528184,0.1667337288986666,0.015249263305965282
4921534H16Rik,-0.0004461364438049189,0.005782307553730091,0.01753653444676409,0.012421711899791231,0.03309539271533858,0.012476181240493227,0.9886221294363257,0.9876826722338204,0.18041142530042942,0.0005809219468554802
4921539H07Rik,-0.00700127612472244,-0.004762394859922876,0.018789144050104383,0.014822546972860125,0.036598951364403054,0.01689929001355642,0.9881002087682672,0.9862212943632568,0.12193899626465782,-0.0007236396992133261
4930426D05Rik,0.05331304538336448,0.03159420565971845,0.012630480167014613,0.014718162839248435,0.024997047171168185,0.01930320866802529,0.9919624217118997,0.987160751565762,0.17225547362211677,0.018479841994061406
4930438E09Rik,0.009175927038007748,0.015057102419509603,0.005323590814196242,0.006680584551148226,0.008218005936166596,0.0068447226084250214,0.9959290187891441,0.9934237995824635,0.18242866682845815,0.0007481884288681527
4930452B06Rik,0.027018933423077707,0.02626297122330745,0.07557411273486431,0.054801670146137786,0.1548313509791188,0.061819323922055545,0.9546972860125261,0.9497912317327766,0.30424607394791076,0.017106411529751734
4930467D21Rik,0.002333155787475542,0.009924337943440015,0.011691022964509395,0.01430062630480167,0.02220152457494519,0.014304886659318127,0.9924843423799582,0.98580375782881,0.10230260531795832,-0.00032829315741097326
4930509J09Rik,-0.004565289968399615,-0.0050721184096541826,0.00824634655532359,0.0042797494780793316,0.01402385580606779,0.004261433222485218,0.9940501043841337,0.9957202505219207,0.06962514279971678,0.007477646324841556
5830418P13Rik,-0.011914770086462806,-0.013623822944621665,0.018580375782881003,0.016075156576200417,0.03681552120152894,0.017069355520588102,0.9883089770354906,0.9845511482254697,0.0872681669249207,0.0029940259914910984
6430628N08Rik,-0.008208010645339632,-0.009154867952698794,0.013465553235908142,0.009498956158663883,0.025810328145361987,0.009408725990559181,0.9913361169102296,0.9905010438413361,0.413661426414227,0.003406103153177912
6530403H02Rik,-0.004869363299395384,-0.0053149030341150365,0.006576200417536535,0.0059498956158663885,0.010917087617295951,0.0059144943580268046,0.9953027139874739,0.9940501043841337,0.13159854986689196,-0.005215443312681805
9330158H04Rik,0.051723497236496656,0.04717252863621049,0.01951983298538622,0.0325678496868476,0.038136721422936615,0.038187769404772295,0.9875782881002088,0.9703549060542798,0.15599072699225028,0.03878941713917047
9630002D21Rik,-0.004462490963767911,-0.005008483603349894,0.004592901878914405,0.007515657620041753,0.006868258070702274,0.008711782113921745,0.9964509394572025,0.9930062630480166,0.09038239437515903,-0.00245975999412926
A2m,0.0906811562869579,0.07579492022030818,0.04572025052192067,0.062839248434238,0.1083480720533819,0.1185982017163384,0.9754697286012526,0.9537578288100209,0.35806195139152297,0.043180208166044114
A330076C08Rik,0.15239578387357094,0.14724010102470456,0.023068893528183716,0.028288100208768267,0.04654507041025799,0.05045239298991341,0.98580375782881,0.9784968684759916,0.115163910217078,0.03263591139510625
A630012P03Rik,-0.004923424355519377,-0.0055541911503873866,0.008663883089770355,0.005427974947807933,0.015686941305172133,0.0058160485702197584,0.9941544885177453,0.9947807933194155,0.0671292196265226,0.0006894277749471407
A730046J19Rik,0.04262033844573686,0.00837382121836805,0.01127348643006263,0.006889352818371607,0.021584808294942925,0.007676962705008733,0.9926931106471816,0.9934237995824635,0.12039957408201811,0.009836816338427208
A830009L08Rik,0.0015766866753817723,-0.0006171695828582909,0.01440501043841336,0.012421711899791231,0.0277674434822024,0.012893717774937481,0.9908141962421712,0.9878914405010438,0.14786333573479743,-0.0065530672106653655
A830019P07Rik,0.010737942080196577,0.012872165026699325,0.037891440501043844,0.043736951983298536,0.0746602721396786,0.047460774229532064,0.9763048016701461,0.9590814196242171,0.2062589240311491,0.026977570104763864
A830036E02Rik,0.37640138537423246,0.4338593014168345,0.8844467640918581,0.5453027139874739,3.8015743807776294,1.6135009000135638,0.7329853862212944,0.7533402922755741,0.5478515662609368,0.1734715500164291
AW551984,0.037857925687826845,0.020551756535241706,0.0232776617954071,0.028183716075156576,0.04716169952188144,0.03490505184338914,0.9856993736951983,0.9749478079331941,0.5124425172966569,0.012076525590041194
Abca8a,0.4420403477652529,0.48726404308845966,0.2840292275574113,0.6799582463465553,1.0056530763900084,4.116153651699956,0.8972860125260961,0.8137787056367433,0.7461616276500781,0.4762329759455073
Abcc9,0.1779607999691311,0.09472363275875445,0.12359081419624217,0.11367432150313152,0.8051846008342013,1.087600069298522,0.9713987473903967,0.9688935281837161,0.10722052773023724,-0.0006431883443479692
Abhd12b,-0.005518962790286844,-0.006125752530641367,0.010020876826722338,0.005636743215031315,0.018688726077728045,0.005604970340960485,0.9934237995824635,0.9943632567849687,0.10505889358421258,-0.002617268398637808
Abi3bp,0.30141220591618295,0.3315582229868854,0.19686847599164928,0.3356993736951983,0.5497605484634394,1.2923163689140609,0.9092901878914404,0.8507306889352818,0.4284011128797841,0.11914857994621339
Acsbg1,0.5024827007700643,0.4121572881214471,2.8359081419624217,1.9580375782881,29.37098617945354,15.67047297562655,0.5319415448851774,0.5673277661795407,0.5851828860877978,0.3877429656334687
Acta2,0.12088217210831598,0.0899207472374926,0.18903966597077243,0.1,2.6779383261927907,1.433423799582558,0.9742171189979123,0.9795407098121086,0.5085390467715983,0.16143443876432484
Actn2,0.3227862137797904,0.3458103397446276,0.4940501043841336,0.3137787056367432,1.5372297344415338,0.8462193330747708,0.816910229645094,0.8366388308977035,0.6745689302753303,0.20842369171831118
Acvr1c,0.06883715387696801,0.07232375722954901,0.06022964509394572,0.16325678496868476,0.12674817273285943,0.2963117315562762,0.9644050104384133,0.890187891440501,0.42048998791400893,0.05815947171130343
Adad1,0.00122689434854181,0.006338957989146851,0.013048016701461378,0.006784968684759917,0.024777557193352538,0.006738932884707307,0.9916492693110647,0.9932150313152401,0.11457185848401819,0.008448199199646187
Adam12,0.1574759186740674,0.17096769188868816,0.13298538622129435,0.13653444676409185,0.3211457847551223,0.2577675306506296,0.9317327766179541,0.9066805845511482,0.48314900116502735,0.1544270634308033
Adam18,0.04952901310290383,0.023231666475948806,0.00824634655532359,0.008559498956158663,0.013815087538844409,0.00911253873544763,0.9941544885177453,0.9916492693110647,0.03803930754736275,-0.00025628271291448806
