gene,generated_moran_i,target_moran_i
1700057H15Rik,0.14830923266751156,0.010633320680762604
2610028E06Rik,0.10189653384226341,0.00577945136978626
2900052N01Rik,0.2087086312341392,0.016159163099620587
4921534H16Rik,0.10093993917606549,0.0033584520592644016
4921539H07Rik,0.323637843399795,0.03390272698996895
4930426D05Rik,0.13115340618486657,0.010126542274941874
4930438E09Rik,0.1191310910409403,0.001713643409878449
4930452B06Rik,0.22848402236658472,0.05191623069576749
4930467D21Rik,0.20660280257113128,0.0018947657600866354
4930509J09Rik,0.1696023590454949,0.019070443014114175
5830418P13Rik,0.18455363752319254,0.016220898383852805
6430628N08Rik,0.30755537236030006,0.13446420009055143
6530403H02Rik,0.1608583160171517,0.007035805897495069
9330158H04Rik,0.07669894808330475,0.0012862792569863148
9630002D21Rik,0.06772182880487991,0.0014185803678993991
A2m,0.5042429471018878,0.025313133576441726
A330076C08Rik,0.15493322017137162,0.0012852267163135569
A630012P03Rik,0.05187758224755531,0.0038081823728897428
A730046J19Rik,0.1976831127420925,0.007245520258845567
A830009L08Rik,0.3879685312248607,0.04633916451993005
A830019P07Rik,0.1806258724008578,0.0020200709567890205
A830036E02Rik,0.6440599277024731,0.30773952453625036
AW551984,0.5029310917041516,0.3086883649114333
Abca8a,0.1960522293835056,0.047920403789150925
Abcc9,0.11823765008761913,0.011805190929039047
Abhd12b,0.11400985301070754,0.00487836470411828
Abi3bp,0.48101769045710147,0.09854057564261086
Acsbg1,0.21507216243788774,0.07149910556273137
Acta2,0.7548513010443657,0.3111207482648291
Actn2,0.6006583851849913,0.36723742358605616
Acvr1c,0.5187269413904856,0.06359575770542204
Adad1,0.1603777547331935,0.005361165511648079
Adam12,0.36376190727488494,0.07394966240931458
Adam18,0.07250607122390468,0.015480718612146152
Adam33,0.4103101915826924,0.1650509578702508
Adamts12,0.12990984673858252,0.0059549297809102855
Adamts16,0.25976323593547135,0.06438657432691869
Adamts18,0.3445680800221536,0.06017724912398355
Adamts19,0.15462886670134596,0.010259292458852673
Adamts2,0.3120445697098424,0.05630422709871472
Adamts9,0.21256217891816614,0.052207838181437566
Adamtsl1,0.47407081240982735,0.12163352076990201
Adamtsl3,0.21573563094355278,0.11430542259150805
Adcy2,0.40920048136956566,0.20006745119596747
Adcy7,0.1188172439526812,0.020867725107769408
Adcy8,0.3870431288575008,0.14919494872090203
Adcyap1,0.1842943888009801,0.060947865612270447
Adgrd1,0.22949076025729823,0.13060941467428006
Adgrf5,0.028174737098841364,0.02714420274244302
Adgrg2,0.107848100094903,-0.0019367580732999332
Adgrg6,0.321973386555572,0.0853365044291825
Adgrl2,0.38840712057324334,0.17988347429742824
Adgrv1,0.59065053661283,0.29733112005356865
Adh5,0.20936485641392547,0.026511835369641575
Adora1,0.4962704440670052,0.1700992043950445
Adora2a,0.5826494036802118,0.22235652023864905
Adra1a,0.1502411364168374,0.034215931969173344
Adra1b,0.2471251873039068,0.10283215648044697
Adra2a,0.4158966858746619,0.10916985132372994
Aff2,0.2581162019201918,0.09919032148103345
Agt,0.31315999952737045,0.18772308450129915
Agtr1a,0.15152880963872736,0.012053086330878244
Agtr2,0.08760802926965852,0.003076836191473401
Akain1,0.10933581841028113,0.018848696174739204
Akr7a5,0.2579509324527179,0.020980862505326974
Aldh1a3,0.25232697097877066,0.039674075718452904
Aldh1l1,0.17585770843760323,0.04786793394058535
Aldh3b2,0.08376170066555055,0.025212705904358364
Alk,0.14274891917129007,0.05688423797587658
Alox8,0.08246780944226863,0.04255082825623205
Alpk2,0.20097829006181092,0.004452123643057171
Amigo2,0.36131777687883293,0.12088151098068199
Angpt1,0.25321461485562247,0.017790393222726016
Ankfn1,0.5503800808414615,0.19179486890599942
Ankrd63,0.5607268318993046,0.22315505925301743
Ano1,0.2438723566815088,0.08041750636651905
Ano2,0.5413453719489885,0.21554996187588646
Antxr2,0.31697203843845073,0.014470753222096162
Anxa2,0.5009998738448288,0.21641324053706254
Apela,0.09949796892320749,0.003978133728941921
Apex1,0.27180053055426584,0.05304722581435805
Apold1,0.15915194290458198,0.0017580509247381543
Aqp1,0.4332892598860689,0.01549145619524595
