gene,generated_moran_i,target_moran_i
1700057H15Rik,0.05430757736045486,0.006201583261799715
2610028E06Rik,0.09777698575667765,-0.0005335176653126079
2900052N01Rik,0.25075596761086694,0.029531733847812058
4921534H16Rik,0.12816919313305433,-0.0019243963044866105
4921539H07Rik,0.7768213753766874,0.31718381225341036
4930426D05Rik,0.07770320597760681,0.0054086086048280675
4930438E09Rik,0.18151347600407305,0.0017104593568871723
4930452B06Rik,0.2928685714638542,0.04160609442261023
4930467D21Rik,0.10096648542286199,0.004051923933188592
4930509J09Rik,0.16226554127314838,0.0030766657280104225
5830418P13Rik,0.3143466599254989,0.046216748301989435
6430628N08Rik,0.11662689644262422,0.07735370796323407
6530403H02Rik,0.13104169084492676,0.014042200487787381
9330158H04Rik,0.2004631899986922,0.001901023462988845
9630002D21Rik,0.11886090950965271,0.001996368670313289
A2m,0.5565724594542185,0.35912674241296255
A330076C08Rik,0.05861270577510142,0.0045773132153552705
A630012P03Rik,0.0919848283810456,0.004138010216986761
A730046J19Rik,0.1467508112613187,0.005515496513899741
A830009L08Rik,0.2505850394646662,0.04192660159929958
A830019P07Rik,0.13681257248805806,0.002661376152528205
A830036E02Rik,0.4582455665498606,0.2113139179639226
AW551984,0.18261406329689558,0.11391372219232429
Abca8a,0.3204963472460973,0.024565481230504733
Abcc9,0.13102071890226832,0.0031402948768284675
Abhd12b,0.2656746503886772,0.07072858988492811
Abi3bp,0.33601493782849906,0.08643086020618283
Acsbg1,0.24904961735757936,0.09398470991184066
Acta2,0.5188644806488228,0.20784135203277224
Actn2,0.4526978692689341,0.1795574415706999
Acvr1c,0.24306922453154667,0.037219921906923054
Adad1,0.08113037511787227,0.004123698047621297
Adam12,0.28045001840768596,0.05243616127180377
Adam18,0.09605593345614517,0.003066274718490594
Adam33,0.4321226139480702,0.18793737748493286
Adamts12,0.22296469790409298,0.0010784376244069014
Adamts16,0.31340854402540763,0.07827599615195549
Adamts18,0.10866256068939065,0.050907608990092244
Adamts19,0.23058073386930777,0.16214132648508015
Adamts2,0.22592780079145006,0.13642090715950728
Adamts9,0.33698955524579394,0.05646674829033964
Adamtsl1,0.47900204161261567,0.10679354323967112
Adamtsl3,0.39888072685459647,0.04004397658652346
Adcy2,0.3981274434057379,0.2372698449348696
Adcy7,0.09648534920395889,0.027707991431718128
Adcy8,0.3205318267175644,0.15340404239063157
Adcyap1,0.2290507525067839,0.099135808541754
Adgrd1,0.1490097500903188,0.05793651155295206
Adgrf5,0.0765725063312286,0.027113949579552304
Adgrg2,0.18846048835088994,0.0016273562644058
Adgrg6,0.21464374107532438,0.03337939459346141
Adgrl2,0.47075785956790656,0.20628216192845222
Adgrv1,0.4939850931431,0.3028612357501043
Adh5,0.2464780682189984,0.006959562529388548
Adora1,0.42843394831591763,0.20697975536650365
Adora2a,0.2512390228842192,0.23680051867339175
Adra1a,0.12578464697862965,0.026103672411294843
Adra1b,0.25647722558764546,0.08003823157051598
Adra2a,0.20462779199408668,0.06460530980525098
Aff2,0.22203099430568043,0.03877302935892843
Agt,0.33226274649865856,0.23405404530952487
Agtr1a,0.06330069712768513,0.0021234299703320938
Agtr2,0.16195561620170495,-0.001039613685103676
Akain1,0.2555884738866018,0.02778377526267857
Akr7a5,0.29708761483806334,0.02488733991760827
Aldh1a3,0.2327698816912166,0.03526567577646415
Aldh1l1,0.3215123325845103,0.04745091696587707
Aldh3b2,0.19581201238819915,0.049817824451203904
Alk,0.10005841540989613,0.08985379810847946
Alox8,0.22914342797751155,0.008321154187071234
Alpk2,0.16078054779635131,0.011395994649998133
Amigo2,0.36123313076639724,0.09625634093232813
Angpt1,0.2502381136818602,0.006854349233473907
Ankfn1,0.4159520686913754,0.16361027594520647
Ankrd63,0.48295758822717627,0.14223097116785782
Ano1,0.2568479302399468,0.03985951091282586
Ano2,0.3563925461611216,0.03871283767360064
Antxr2,0.28927739212962994,-0.0003150773093782803
Anxa2,0.5108613228089106,0.440187496033229
Apela,0.13425263490651226,0.005036287996352072
Apex1,0.348315600301012,0.06510008270054925
Apold1,0.10925294028128582,0.004535876185712578
Aqp1,0.39704283171655796,0.5005610016277061
Aqp4,0.39230499372157,0.13840611913494477
Aqp6,0.128523747575207,0.005842223763793202
Ar,0.22458283120616684,0.060545405745043766
Arhgap15,0.09273020934948775,0.003367008142239006
Arhgap22,0.1497724957763017,0.01954373231033491
Arhgap25,0.20983603361273925,0.0914667444722208
Arhgap28,0.34173020641718743,0.09388008672262682
Arhgap36,0.19066426478729306,0.07826951218735544
Arhgef26,0.342115988276686,0.06004061031221943
Arhgef38,0.05309674694908702,0.006015394032467539
Arntl,0.30776858916004407,0.065069838082996
Arsj,0.330511444992337,0.06923589561806069
Arx,0.08253617998659908,0.0708170912960187
Asb2,0.2740909677467764,0.07141577074650209
Asb4,0.21680297726925662,0.052301777903830796
Ascl1,0.17405459525533734,0.04641828000248633
Asic4,0.10643630911755977,0.07473299914944981
Atp10a,0.09220310397338503,0.03878917204354053
Atp6ap1l,0.4337208377757574,0.10209738621221161
Atp6v1c2,0.41589302620230867,0.16497196651732957
Avpr1a,0.12375797320005709,0.07712189356686501
B020031H02Rik,0.22152094581767728,0.1012926818617241
B230323A14Rik,0.21317275400012153,0.16463582409925356
B930025P03Rik,0.13564687554905733,0.0024247968751361006
B9d2,0.2739428076645726,0.0511816184210592
Bace2,0.32098348618750344,0.013235203295384157
Baiap3,0.3599615561481038,0.36677833713474994
Barhl1,0.17933410516802858,0.0752934068739604
Barhl2,0.2813382907395188,0.10775371052737935
Barx2,0.4135920954717899,0.10869855553857588
Baz1a,0.1635465266409747,0.01288371777586135
Bcl11a,0.6700117781769671,0.37723715780093164
Bcl11b,0.619708777714199,0.2472865738284813
Bcl6,0.36645276600350324,0.11504187691424109
Bdnf,0.37587034526947416,0.08584474258306167
Bhlhe22,0.5941458623571254,0.26857248563627323
Bhlhe23,0.10857860226744588,0.012654064804840014
Blnk,0.11350198673449177,0.03572658922839598
Bmp2,0.176332684881527,0.026687321417776046
Bmp3,0.12510520538582834,0.006127093324105127
Bmp4,0.25798868928549484,0.055925784748140035
Bmp6,0.5445681672986213,0.21258160732261155
Bmpr1b,0.2234161967564301,0.02550825229616343
Bnc2,0.31438954770519023,0.040337167858883444
Boc,0.40055134984491314,0.18186425449373253
Brs3,0.0778597354136531,0.005994756255975979
Bsx,0.07239833916399964,0.17473611832985314
Bves,0.34954481166261014,0.03526593222807888
C030029H02Rik,0.6069019049283206,0.1295287893959548
C130074G19Rik,0.5076049639941917,0.19797883059921642
C1ql1,0.10330894060891233,0.014756179881525701
C1ql2,0.7586244292180414,0.6052296806034798
C1ql3,0.4516294661738584,0.08118727218679621
C1qtnf7,0.19053443337713924,0.018046683769509193
C230014O12Rik,0.19854707325813722,0.012734522241725369
C7,0.10537179059690348,0.01309305194618659
C730002L08Rik,0.1557473577692715,0.18097239067877477
Cacng5,0.22551777528776323,0.07279574406365122
Calb1,0.4954615217604501,0.2446591164309131
Calb2,0.38052556779398805,0.3418663010174392
Calcr,0.12115730590079211,0.04114912703797997
Calcrl,0.23336236241855954,0.00515835186056061
Caln1,0.548449422693845,0.25121136449561693
Car12,0.5319401298541422,0.4222836423010115
Car3,0.19862720551719387,0.4584443596200391
Car4,0.29131373467995014,0.1304043371305293
Car8,0.10737420596785398,0.023599634270829575
Cartpt,0.27962040361595125,0.13032115694766622
Casq2,0.1902388041432842,0.011807133086580907
Casr,0.2917433162536427,0.01549211867009121
Casz1,0.25540690952856665,0.04621224698650914
Catsperd,0.1874778642523268,0.005379408744515156
Cbln1,0.41575473098414656,0.3814576037192539
Cbln2,0.3318596969514652,0.2151195460888768
Cbln4,0.25767227202051196,0.31902172103771176
Ccbe1,0.5978157293495914,0.17272162067039828
Ccdc141,0.16333703142256292,0.03891459387562679
Ccdc187,0.4541496628057931,0.35980175261181363
Ccdc192,0.20579955115220877,0.018486444451859606
Ccdc3,0.5447670560259564,0.24104589574964633
Ccdc42,0.24556590205048093,0.13253407959615135
Ccdc80,0.22604693846854165,0.06441459892111376
Cckar,0.07750073183650603,0.028627899113312545
Cckbr,0.5628744240124928,0.28105360626787224
Ccn2,0.19095384925540274,0.0728628654780404
Ccn3,0.5057897119478936,0.3221633472943589
Ccn4,0.24093846429690882,0.051180324254027264
Ccnb1,0.15325675958028737,0.005058450111373474
Ccnd2,0.4463426474451709,0.11020898892061091
Cd247,0.16987240609079335,0.007247858049974328
Cd24a,0.4133133426668639,0.20188380751808271
Cd34,0.2717982315566188,0.10864683575703253
Cd36,0.31656828625408306,0.013323536740773035
Cd44,0.155337212339523,0.012594367247139526
Cd79a,0.1383867108000489,0.007026243329754678
Cdc14a,0.28056502548586887,0.014749666289211205
Cdh20,0.3983202663443017,0.0688644542196458
Cdh23,0.15734810673101912,0.1266387646154221
Cdh3,0.2706830009758859,0.24547209480555046
Cdh6,0.2409089901557076,0.04444809543403568
Cdh9,0.40611010042041146,0.13550107920620238
Cdhr1,0.2764993001612021,0.05362083936279725
Cdk15,0.18648608081694532,0.004560460510756797
Cdkn1a,0.3661595862091152,0.0827040474513454
Cdkn1c,0.4939417899848767,0.4360815404979759
Cfap206,0.49015338781663886,0.31508181842549243
Cftr,0.06713160978735039,0.009864715090663192
Cgnl1,0.1978003405099287,0.4218210497073692
Chat,0.11850783939271171,0.003492456464386935
Chn2,0.5087454027352173,0.11057973154950652
Chodl,0.10109936541523337,0.016782147646752902
Chrdl1,0.2582875405996958,0.03508788206591926
Chrm1,0.5661384666174601,0.33010123192439034
Chrm2,0.3866287288666706,0.08358101856403752
Chrm3,0.6562129088539242,0.2954378386966921
Chrna2,0.05753810408392262,0.009095134038200003
Chrna3,0.22855103219581377,-0.0020779705665553974
Chrna4,0.24215135137842583,0.14710305491818418
Chrna5,0.13723008031149908,0.00663603398756147
Chrna6,0.16148771255751004,0.03076280820227995
Chrna7,0.42355630744405165,0.1928481261384766
Chrnb3,0.2948868557486138,0.01006919284228872
Chst9,0.30934805880070965,0.06075580876429287
Cidea,0.3410309774771622,0.05599844152388032
Cited1,0.2693139852318632,0.01630764793028877
Ckap2l,0.09034915483120422,0.00524642375409477
Cldn11,0.7257684638800515,0.32000463377810895
Cldn5,0.11186037471083599,0.06497731349061708
Clic5,0.1474674584895076,0.018082936985608623
Clic6,0.5922228533302222,0.720831290749321
Clrn1,0.3418034522146354,0.02551636288976201
Clspn,0.04001213823294504,0.007996166015417569
Cnga3,0.1292148652031624,0.004997559425616147
Cngb3,0.15250292060746462,0.011954396362286415
Cnih3,0.5060810843229916,0.28302397112727995
Cnmd,0.18442459174061532,0.027595116026564098
Cnpy1,0.11619612359591383,0.001371982499033384
Cnr1,0.08010285482140761,0.03490088637960824
Cntnap3,0.11560779099317528,0.04196244963196273
Cobll1,0.2973122231862604,0.06309613610919686
Coch,0.46720868508869384,0.06004369262240569
Col11a1,0.32392643053866477,0.14883676491592912
Col12a1,0.39588808410413384,0.05796578427547623
Col14a1,0.26449114407691066,0.011271783648006531
Col15a1,0.27046271446932085,0.09550071835231627
Col18a1,0.32901498437832816,0.16137499196901853
Col19a1,0.14925225040409104,0.0336006668473139
Col23a1,0.3869114100834134,0.23176958341585502
Col24a1,0.244246520225853,0.06383741088526694
Col26a1,0.38583844055145994,0.10981993727773577
Col27a1,0.15258844032659993,0.060786773763116954
Col5a1,0.39012226958656837,0.21309018324304332
Col5a2,0.36932335481240525,0.03674033700800662
Col6a1,0.37099428395880596,0.288069191862862
Col6a3,0.09897242773425816,0.021792805650478596
Col6a5,0.11715218997545387,0.09209928293970777
Col8a1,0.30172832584658604,0.41682790818300886
Colec12,0.41842797177412855,0.03880592009409236
Colgalt2,0.15909954967799567,0.01092115084467109
Comtd1,0.23722112162112688,0.02726035263962533
Corin,0.08188020718564851,-0.0025628217913598534
Coro1a,0.4864720165337658,0.25509402551752897
Coro6,0.3792445239373057,0.21509200741424853
Cp,0.28348552307021824,0.014362589977457173
