gene,generated_moran_i,target_moran_i
1700057H15Rik,0.29167930655898555,0.00668948659029528
2610028E06Rik,0.11157623104056792,0.014429797135197419
2900052N01Rik,0.24906297118736218,0.014622681663320833
4921534H16Rik,0.14185521132382636,0.001221075395964612
4921539H07Rik,0.22548512255454553,0.0391352528263462
4930426D05Rik,0.1954719681127673,0.009116986161385315
4930438E09Rik,0.17015572465510517,0.001776788184963232
4930452B06Rik,0.42269025928840587,0.06643565542198204
4930467D21Rik,0.1524121252294465,-0.0044584271218403825
4930509J09Rik,0.1900024740068816,0.0006535379452328924
5830418P13Rik,0.23475951968892,0.057417784880175675
6430628N08Rik,0.24384330206586893,0.02094759877714544
6530403H02Rik,0.2699996002853674,0.01016954748405127
9330158H04Rik,0.11785045636824493,0.0026577680386684556
9630002D21Rik,0.07995767204945753,0.0007220767888302448
A2m,0.27352246130125335,0.02330145078064095
A330076C08Rik,0.07152744254029468,0.012141340559933956
A630012P03Rik,0.06856140056196734,-0.003573070144408419
A730046J19Rik,0.11863393939406684,0.07572052015937543
A830009L08Rik,0.33479124861041804,0.021001025019754416
A830019P07Rik,0.18583352024100241,-0.004628830877357072
A830036E02Rik,0.6674466894638827,0.24177291986319832
AW551984,0.5106397080781567,0.14841690145284425
Abca8a,0.22474685807886552,0.04299042251406162
Abcc9,0.08057211225696055,0.0008175947910108094
Abhd12b,0.20225182747172046,-0.0035255609447188783
Abi3bp,0.5404929864165996,0.2933017755171635
Acsbg1,0.18367077731602308,0.05142365752303483
Acta2,0.6339347748577338,0.1838179688866456
Actn2,0.5980942892381252,0.2732345654367709
Acvr1c,0.4796780669534625,0.15831048155638341
Adad1,0.13872796753938596,0.010786829165168757
Adam12,0.4164177328586181,0.09523244884748544
Adam18,0.14884469480295945,0.016398251349679573
Adam33,0.4222620112201506,0.036701349163520636
Adamts12,0.20447848854447062,0.027642786624544207
Adamts16,0.31502431374520146,0.04557547530046441
Adamts18,0.3623579112603765,0.012838291453024816
Adamts19,0.5778081130442942,0.17076667672804105
Adamts2,0.268832018156429,0.07021579206764429
Adamts9,0.23902074158648745,0.04393102505875951
Adamtsl1,0.610809376408944,0.10217585327732509
Adamtsl3,0.2253765760821282,0.11865511194570207
Adcy2,0.4178212153763528,0.2449565865867388
Adcy7,0.10163713013500092,0.014937182116400298
Adcy8,0.34708179637827474,0.14806784861447203
Adcyap1,0.2118240651593294,0.07382361784615749
Adgrd1,0.3291226184065525,0.03082906547654462
Adgrf5,0.036297675405257766,0.0375683548377721
Adgrg2,0.22245491635128853,0.009742717112898177
Adgrg6,0.2853178441640859,0.061154455017408946
Adgrl2,0.432581149887243,0.19082461362474287
Adgrv1,0.47391035763509826,0.18317931076995214
Adh5,0.3653217267317188,0.012602954827549032
Adora1,0.47433331373879195,0.17173628071653294
Adora2a,0.5893149723114368,0.20914315353286092
Adra1a,0.15380802495195653,0.036819192809642375
Adra1b,0.26786690831248344,0.0756622248721749
Adra2a,0.35044256816841773,0.12413274546894937
Aff2,0.3339322567985861,0.08851089281646632
Agt,0.3526930163360548,0.18288899034908693
Agtr1a,0.08572835957433458,0.0017767019018981474
Agtr2,0.15947529647768605,0.003671398907303528
Akain1,0.1420486659318646,0.01409321092237021
Akr7a5,0.23911012848967497,0.018489974489625326
Aldh1a3,0.4124150162532776,0.07259012798742309
Aldh1l1,0.2282029921035569,0.05125211223675392
Aldh3b2,0.2496535233045187,0.030566308044733825
Alk,0.1802648352303641,0.04501102130445337
Alox8,0.16244437918481588,0.013078872890783124
Alpk2,0.14773181102369737,0.001843249551055618
Amigo2,0.4022553553498499,0.09158229634739351
Angpt1,0.30072375318506755,0.026660576073352586
Ankfn1,0.562748825886656,0.19405254037560185
Ankrd63,0.5931119532447615,0.25686913924285965
Ano1,0.2526826371037051,0.03685054868199642
Ano2,0.5219992161608542,0.09462073742014099
Antxr2,0.4569178929995874,0.012793371808211912
Anxa2,0.4339911010020363,0.10204617079467744
Apela,0.1498888502764189,-6.018205070381121e-05
Apex1,0.37822946789551043,0.01547604604659008
Apold1,0.08875451702040515,0.008238435649128822
Aqp1,0.18892270365460084,0.0061638420757343295
Aqp4,0.27090980421614896,0.11299537100778276
Aqp6,0.1431399022825229,0.0037658563043967254
Ar,0.29000212710681567,0.09927465341286142
Arhgap15,0.1439873743917382,0.011301187718584588
Arhgap22,0.08838296977066279,0.014444944390974154
Arhgap25,0.22511384607579565,0.052398538019121574
Arhgap28,0.37546950496870085,0.015506831232153268
Arhgap36,0.3126977128819215,0.09608562013629367
Arhgef26,0.20695602508753394,0.03347767812609333
Arhgef38,0.06741412665161167,0.0036406287104238442
Arntl,0.35669406803438536,0.04276214955604307
Arsj,0.41440472238335424,0.03661712808738986
Arx,0.29262980929486604,0.06766593709502564
Asb2,0.33075191577874663,0.0374588704354457
Asb4,0.24957816333198993,0.04874625476338557
Ascl1,0.2337967362336467,0.06952304205990462
Asic4,0.5281357063561878,0.15654219021210267
Atp10a,0.09301874175952395,0.04273658487829711
Atp6ap1l,0.5081746972623941,0.04992677777439422
Atp6v1c2,0.5906442525844716,0.10147462095337893
Avpr1a,0.12581602635978542,0.019493869171029035
B020031H02Rik,0.3456807509977801,0.1128567535366577
B230323A14Rik,0.19440104926876348,0.011044742756025286
B930025P03Rik,0.1342171080479736,0.011623600990524311
B9d2,0.3219189114795021,0.01252663968345227
Bace2,0.14923396637322847,0.0234374818903137
Baiap3,0.4509450243775203,0.2525565284589636
Barhl1,0.1311194569507184,0.0026403705623530022
Barhl2,0.030941325859221543,0.0038651086638230043
Barx2,0.36285882770636174,0.054763021795867166
Baz1a,0.45047364755846725,0.014832552835805602
Bcl11a,0.42490567107941946,0.16018838320095313
Bcl11b,0.5646386699295081,0.2843979962300201
Bcl6,0.21438171184608174,0.0723512334404032
Bdnf,0.42709621098957784,0.12120483638439007
Bhlhe22,0.5472947560149851,0.21911372507650373
Bhlhe23,0.06886970811466595,0.002061023915325884
Blnk,0.1576943870711811,0.05140023610755628
Bmp2,0.23454202105819166,0.007898297399882006
Bmp3,0.2436539748813329,0.066630124433527
Bmp4,0.28177969013225085,0.04655071700697188
Bmp6,0.6111876971656425,0.20355792390118593
Bmpr1b,0.2486727791382382,0.0613610059657906
Bnc2,0.19522120968813844,0.10861237684980801
Boc,0.3631374646308091,0.1752036102295966
Brs3,0.15772990123042474,-0.0014065236460859513
Bsx,0.06988491009864171,0.009229202210472532
Bves,0.13454497079819974,0.006198953573402717
C030029H02Rik,0.7485866070404282,0.1484421534794597
C130074G19Rik,0.48755184902997994,0.17500489169785513
C1ql1,0.05338201168554829,0.13761563231151613
C1ql2,0.06589469714415098,0.0011704636251647393
C1ql3,0.5569950545140644,0.2872474201811457
C1qtnf7,0.28226840735353886,0.01892863335138767
C230014O12Rik,0.34118496353835387,0.14301334898508525
C7,0.1670250609170845,0.0018649978524628275
C730002L08Rik,0.21635219449914656,0.03407896378599061
Cacng5,0.3372825987415833,0.1377961025379881
Calb1,0.5470091099527817,0.3019385438330569
Calb2,0.09190451005975238,0.027119016538655318
Calcr,0.2555850922772121,0.030663179852064883
Calcrl,0.19168805291056512,0.021273232407362366
Caln1,0.6011997980312004,0.2672953748186502
Car12,0.5010264688764448,0.14419194151445272
Car3,0.24949723081198963,0.017470447372515113
Car4,0.2028542867425945,0.07431673042603217
Car8,0.09390247774005453,0.016187167554192382
Cartpt,0.7049620852867476,0.1616412597252096
Casq2,0.23539735116198798,0.010404725854668615
Casr,0.13557095140796974,0.005609765017114891
Casz1,0.6022567909629942,0.06210822194105968
Catsperd,0.1963701527462602,0.007526562949607597
Cbln1,0.4152587015869397,0.11911379389238586
Cbln2,0.4153452413634227,0.16616549065388006
Cbln4,0.35160342632184427,0.11539228038665238
